time,open,high,low,close
1991-12-30,83.62,84.7,83.12,84.46
1992-01-06,83.66,86.59,82.8,86.41
1992-01-13,86.01,88.68,85.55,86.43
1992-01-20,86.17,87.34,85.74,86.54
1992-01-27,87.11,87.96,86.18,87.49
1992-02-03,87.14,87.25,85.23,85.29
1992-02-10,85.67,88.56,85.47,88.18
1992-02-17,88.11,89.72,88.09,89.57
1992-02-24,89.74,89.92,88.65,88.99
1992-03-02,89.12,91.13,88.7,90.48
1992-03-09,90.23,91.23,90.12,90.76
1992-03-16,90.93,91.53,89.72,91
1992-03-23,91.16,91.24,89.52,89.56
1992-03-30,89.63,90.56,88.91,89.01
1992-04-06,89.11,89.39,88.43,89.27
1992-04-13,89.29,90.66,89.24,90.51
1992-04-20,90.61,90.78,89.56,89.79
1992-04-27,89.92,90.13,89.08,89.12
1992-05-04,89.19,89.6,88.55,89.39
1992-05-11,89.42,89.53,87.45,87.69
1992-05-18,87.58,88.16,86.58,87.9
1992-05-25,87.78,88.88,87.11,87.22
1992-06-01,87.27,87.81,86.34,86.58
1992-06-08,86.56,87.05,85.68,85.97
1992-06-15,85.98,86.29,85.38,85.89
1992-06-22,85.91,86.13,84.03,84.13
1992-06-29,84.17,84.27,82.6,83.1
1992-07-06,83.43,83.97,81.68,82.62
1992-07-13,82.58,82.61,80.98,81.04
1992-07-20,81,83.27,80.58,83.18
1992-07-27,83.1,83.13,81.71,81.91
1992-08-03,81.94,82.57,81.52,81.65
1992-08-10,81.71,82.27,81.29,81.66
1992-08-17,81.69,82.12,80.06,80.44
1992-08-24,80.12,80.17,78.67,79.17
1992-08-31,79.1,80.39,78.19,78.86
1992-09-07,78.88,81.31,78.32,81.01
1992-09-14,81.11,85.96,81.11,84.73
1992-09-21,84.09,85.48,83.58,83.85
1992-09-28,83.94,83.98,80.58,81.36
1992-10-05,81.5,85.08,81.08,84.8
1992-10-12,84.72,84.73,83.03,84.56
1992-10-19,83.89,87.17,83.89,86.8
1992-10-26,86.15,88.59,85.84,87.58
1992-11-02,87.67,89.91,87.66,89.88
1992-11-09,89.92,90.44,88.65,88.84
1992-11-16,88.99,91.29,88.97,91.12
1992-11-23,91.29,91.48,90.31,91.11
1992-11-30,91.13,91.55,89.77,90.58
1992-12-07,90.69,90.71,88.64,90.13
1992-12-14,89.87,90.08,88.85,89.68
1992-12-21,89.7,91.23,89.63,91.18
1992-12-28,91.24,92.52,91.13,92.36
1993-01-04,92.39,93.75,92.37,93.43
1993-01-11,93.23,93.39,92.33,93.04
1993-01-18,93.04,93.12,91.35,91.48
1993-01-25,91.38,92.61,90.09,92.45
1993-02-01,92.47,94.86,92.42,94.37
1993-02-08,94.39,94.63,93.6,94.45
1993-02-15,94.46,94.57,92.66,93.37
1993-02-22,93.38,94.14,92.43,94.05
1993-03-01,94.05,94.49,92.9,94.29
1993-03-08,94.12,94.8,93.83,94.46
1993-03-15,94.59,94.77,92.54,92.77
1993-03-22,93.06,93.58,92.55,92.94
1993-03-29,92.86,93.09,90.78,91.45
1993-04-05,91.34,92.1,91.13,91.26
1993-04-12,91,91.39,89.84,91.31
1993-04-19,91.24,91.28,89.11,89.29
1993-04-26,89.3,90.01,88.37,89.52
1993-05-03,89.55,89.9,88.53,89.24
1993-05-10,89.27,91,89.17,90.16
1993-05-17,90.22,91.23,90.1,90.64
1993-05-24,90.77,91.38,88.89,89.02
1993-05-31,89.1,90.84,88.85,90.81
1993-06-07,90.63,91.06,90.04,90.48
1993-06-14,90.41,93.11,90.01,92.93
1993-06-21,92.92,94.32,92.88,93.55
1993-06-28,93.59,94.11,92.66,93.51
1993-07-05,93.55,95.09,91.9,94.98
1993-07-12,95.06,95.61,94.27,94.6
1993-07-19,94.66,95.29,93.75,94.57
1993-07-26,94.57,95.62,94.3,95.37
1993-08-02,95.48,95.8,94.08,94.14
1993-08-09,94.19,95.64,94.06,95.13
1993-08-16,95.16,95.19,93.12,93.38
