time,open,high,low,close
2024-05-10T15:00:00+08:00,105.272,105.295,105.204,105.268
2024-05-10T19:00:00+08:00,105.267,105.402,105.141,105.384
2024-05-10T23:00:00+08:00,105.387,105.402,105.242,105.3
2024-05-11T03:00:00+08:00,105.3,105.332,105.273,105.314
2024-05-13T05:00:00+08:00,105.31,105.355,105.289,105.346
2024-05-13T09:00:00+08:00,105.349,105.369,105.3,105.335
2024-05-13T13:00:00+08:00,105.338,105.353,105.239,105.245
2024-05-13T17:00:00+08:00,105.25,105.299,105.109,105.123
2024-05-13T21:00:00+08:00,105.123,105.235,105.055,105.194
2024-05-14T01:00:00+08:00,105.197,105.25,105.187,105.217
2024-05-14T05:00:00+08:00,105.217,105.235,105.208,105.213
2024-05-14T07:00:00+08:00,105.204,105.292,105.189,105.275
2024-05-14T11:00:00+08:00,105.274,105.299,105.251,105.264
2024-05-14T15:00:00+08:00,105.264,105.385,105.19,105.207
2024-05-14T19:00:00+08:00,105.212,105.458,104.958,104.974
2024-05-14T23:00:00+08:00,104.974,105.075,104.973,105.013
2024-05-15T03:00:00+08:00,105.012,105.025,104.99,105.021
2024-05-15T07:00:00+08:00,105.047,105.063,104.952,104.958
2024-05-15T11:00:00+08:00,104.958,104.985,104.908,104.913
2024-05-15T15:00:00+08:00,104.915,104.924,104.803,104.876
2024-05-15T19:00:00+08:00,104.879,104.888,104.413,104.578
2024-05-15T23:00:00+08:00,104.575,104.589,104.305,104.344
2024-05-16T03:00:00+08:00,104.346,104.361,104.283,104.283
2024-05-16T07:00:00+08:00,104.206,104.26,104.08,104.185
2024-05-16T11:00:00+08:00,104.184,104.325,104.155,104.319
2024-05-16T15:00:00+08:00,104.319,104.433,104.262,104.392
2024-05-16T19:00:00+08:00,104.391,104.626,104.373,104.469
2024-05-16T23:00:00+08:00,104.471,104.502,104.412,104.462
2024-05-17T03:00:00+08:00,104.464,104.522,104.46,104.491
2024-05-17T07:00:00+08:00,104.5,104.665,104.49,104.637
2024-05-17T11:00:00+08:00,104.638,104.643,104.539,104.57
2024-05-17T15:00:00+08:00,104.567,104.79,104.531,104.777
2024-05-17T19:00:00+08:00,104.777,104.798,104.41,104.421
2024-05-17T23:00:00+08:00,104.423,104.506,104.392,104.445
2024-05-18T03:00:00+08:00,104.446,104.505,104.439,104.497
2024-05-20T05:00:00+08:00,104.497,104.522,104.452,104.473
2024-05-20T09:00:00+08:00,104.475,104.507,104.402,104.425
2024-05-20T13:00:00+08:00,104.424,104.506,104.394,104.451
2024-05-20T17:00:00+08:00,104.453,104.649,104.449,104.626
2024-05-20T21:00:00+08:00,104.626,104.626,104.503,104.534
2024-05-21T01:00:00+08:00,104.535,104.624,104.491,104.62
2024-05-21T05:00:00+08:00,104.618,104.626,104.596,104.624
2024-05-21T07:00:00+08:00,104.596,104.703,104.596,104.661
2024-05-21T11:00:00+08:00,104.659,104.677,104.564,104.592
2024-05-21T15:00:00+08:00,104.592,104.604,104.477,104.535
2024-05-21T19:00:00+08:00,104.538,104.769,104.5,104.564
2024-05-21T23:00:00+08:00,104.565,104.708,104.559,104.661
2024-05-22T03:00:00+08:00,104.665,104.676,104.608,104.622
2024-05-22T07:00:00+08:00,104.617,104.649,104.557,104.606
2024-05-22T11:00:00+08:00,104.607,104.673,104.559,104.58
2024-05-22T15:00:00+08:00,104.583,104.783,104.57,104.774
2024-05-22T19:00:00+08:00,104.773,104.931,104.729,104.823
2024-05-22T23:00:00+08:00,104.822,104.954,104.694,104.933
2024-05-23T03:00:00+08:00,104.934,104.969,104.907,104.91
2024-05-23T07:00:00+08:00,104.902,104.937,104.866,104.877
2024-05-23T11:00:00+08:00,104.876,104.928,104.838,104.875
2024-05-23T15:00:00+08:00,104.879,104.959,104.72,104.749
2024-05-23T19:00:00+08:00,104.748,104.953,104.625,104.939
2024-05-23T23:00:00+08:00,104.944,105.112,104.887,105.108
2024-05-24T03:00:00+08:00,105.108,105.113,105.025,105.048
2024-05-24T07:00:00+08:00,105.035,105.107,105.029,105.091
2024-05-24T11:00:00+08:00,105.092,105.119,105.025,105.062
2024-05-24T15:00:00+08:00,105.061,105.061,104.819,104.848
2024-05-24T19:00:00+08:00,104.847,104.897,104.73,104.749
2024-05-24T23:00:00+08:00,104.748,104.752,104.638,104.723
2024-05-25T03:00:00+08:00,104.724,104.753,104.718,104.747
2024-05-27T05:00:00+08:00,104.748,104.748,104.7,104.72
2024-05-27T09:00:00+08:00,104.72,104.721,104.681,104.704
2024-05-27T13:00:00+08:00,104.705,104.748,104.677,104.713
2024-05-27T17:00:00+08:00,104.712,104.755,104.576,104.68
2024-05-27T21:00:00+08:00,104.684,104.696,104.566,104.583
2024-05-28T01:00:00+08:00,104.584,104.601,104.574,104.593
2024-05-28T05:00:00+08:00,104.594,104.614,104.578,104.582
2024-05-28T07:00:00+08:00,104.577,104.579,104.438,104.447
2024-05-28T11:00:00+08:00,104.445,104.479,104.411,104.464
2024-05-28T15:00:00+08:00,104.466,104.529,104.413,104.422
2024-05-28T19:00:00+08:00,104.424,104.574,104.335,104.452
2024-05-28T23:00:00+08:00,104.45,104.642,104.42,104.614
2024-05-29T03:00:00+08:00,104.612,104.632,104.583,104.613
2024-05-29T07:00:00+08:00,104.643,104.724,104.639,104.721
2024-05-29T11:00:00+08:00,104.721,104.745,104.623,104.651
2024-05-29T15:00:00+08:00,104.65,104.798,104.589,104.727
2024-05-29T19:00:00+08:00,104.731,105.033,104.657,105.009
2024-05-29T23:00:00+08:00,105.009,105.112,104.99,105.099
2024-05-30T03:00:00+08:00,105.099,105.143,105.098,105.117
2024-05-30T07:00:00+08:00,105.128,105.176,105.084,105.137
2024-05-30T11:00:00+08:00,105.142,105.184,105.091,105.096
2024-05-30T15:00:00+08:00,105.097,105.112,104.896,104.914
2024-05-30T19:00:00+08:00,104.912,104.936,104.632,104.669
2024-05-30T23:00:00+08:00,104.673,104.732,104.635,104.718
2024-05-31T03:00:00+08:00,104.716,104.798,104.716,104.744
2024-05-31T07:00:00+08:00,104.764,104.897,104.729,104.893
2024-05-31T11:00:00+08:00,104.894,104.894,104.797,104.813
2024-05-31T15:00:00+08:00,104.813,104.899,104.648,104.653
2024-05-31T19:00:00+08:00,104.653,104.667,104.361,104.571
2024-05-31T23:00:00+08:00,104.578,104.72,104.563,104.671
2024-06-01T03:00:00+08:00,104.674,104.684,104.596,104.625
2024-06-03T05:00:00+08:00,104.625,104.634,104.516,104.525
