time,open,high,low,close
2026-03-27T16:00:00+08:00,100.012,100.029,99.976,99.977
2026-03-27T16:30:00+08:00,99.979,100.007,99.955,99.983
2026-03-27T17:00:00+08:00,99.988,100.045,99.962,99.978
2026-03-27T17:30:00+08:00,99.981,100.025,99.956,100.012
2026-03-27T18:00:00+08:00,100.012,100.018,99.96,99.964
2026-03-27T18:30:00+08:00,99.968,100.07,99.959,100.064
2026-03-27T19:00:00+08:00,100.064,100.076,100.039,100.05
2026-03-27T19:30:00+08:00,100.051,100.118,100.04,100.103
2026-03-27T20:00:00+08:00,100.104,100.149,100.081,100.096
2026-03-27T20:30:00+08:00,100.094,100.132,100.045,100.066
2026-03-27T21:00:00+08:00,100.068,100.086,99.987,100.006
2026-03-27T21:30:00+08:00,100.006,100.047,99.93,100.005
2026-03-27T22:00:00+08:00,100.003,100.003,99.901,99.962
2026-03-27T22:30:00+08:00,99.964,99.98,99.931,99.965
2026-03-27T23:00:00+08:00,99.965,100.005,99.873,99.924
2026-03-27T23:30:00+08:00,99.926,100.076,99.837,100.07
2026-03-28T00:00:00+08:00,100.076,100.09,100.026,100.057
2026-03-28T00:30:00+08:00,100.059,100.115,100.042,100.089
2026-03-28T01:00:00+08:00,100.089,100.186,100.021,100.186
2026-03-28T01:30:00+08:00,100.187,100.206,100.143,100.163
2026-03-28T02:00:00+08:00,100.163,100.203,100.148,100.166
2026-03-28T02:30:00+08:00,100.167,100.171,100.116,100.15
2026-03-28T03:00:00+08:00,100.152,100.183,100.141,100.156
2026-03-28T03:30:00+08:00,100.161,100.179,100.109,100.117
2026-03-28T04:00:00+08:00,100.118,100.159,100.098,100.153
2026-03-28T04:30:00+08:00,100.155,100.193,100.145,100.193
2026-03-30T06:00:00+08:00,100.217,100.314,100.214,100.312
2026-03-30T06:30:00+08:00,100.314,100.342,100.301,100.334
2026-03-30T07:00:00+08:00,100.328,100.337,100.291,100.304
2026-03-30T07:30:00+08:00,100.309,100.342,100.297,100.309
2026-03-30T08:00:00+08:00,100.307,100.322,100.152,100.176
2026-03-30T08:30:00+08:00,100.178,100.2,100.136,100.172
2026-03-30T09:00:00+08:00,100.174,100.207,100.143,100.179
2026-03-30T09:30:00+08:00,100.183,100.204,100.16,100.19
2026-03-30T10:00:00+08:00,100.19,100.222,100.167,100.18
2026-03-30T10:30:00+08:00,100.179,100.18,100.111,100.142
2026-03-30T11:00:00+08:00,100.145,100.151,100.077,100.087
2026-03-30T11:30:00+08:00,100.088,100.112,100.084,100.098
2026-03-30T12:00:00+08:00,100.101,100.101,100.05,100.069
2026-03-30T12:30:00+08:00,100.071,100.113,100.066,100.109
2026-03-30T13:00:00+08:00,100.113,100.124,100.085,100.111
2026-03-30T13:30:00+08:00,100.113,100.132,100.067,100.086
2026-03-30T14:00:00+08:00,100.087,100.115,100.052,100.096
2026-03-30T14:30:00+08:00,100.098,100.133,100.059,100.125
2026-03-30T15:00:00+08:00,100.128,100.207,100.122,100.199
2026-03-30T15:30:00+08:00,100.201,100.261,100.192,100.241
2026-03-30T16:00:00+08:00,100.245,100.3,100.241,100.271
2026-03-30T16:30:00+08:00,100.274,100.28,100.238,100.266
2026-03-30T17:00:00+08:00,100.265,100.34,100.246,100.302
2026-03-30T17:30:00+08:00,100.306,100.33,100.245,100.252
2026-03-30T18:00:00+08:00,100.253,100.278,100.222,100.263
2026-03-30T18:30:00+08:00,100.264,100.292,100.243,100.285
2026-03-30T19:00:00+08:00,100.288,100.295,100.202,100.249
2026-03-30T19:30:00+08:00,100.253,100.315,100.233,100.311
2026-03-30T20:00:00+08:00,100.31,100.39,100.293,100.342
2026-03-30T20:30:00+08:00,100.347,100.352,100.285,100.316
2026-03-30T21:00:00+08:00,100.317,100.346,100.278,100.342
2026-03-30T21:30:00+08:00,100.344,100.494,100.329,100.483
2026-03-30T22:00:00+08:00,100.486,100.561,100.466,100.542
2026-03-30T22:30:00+08:00,100.547,100.551,100.437,100.462
2026-03-30T23:00:00+08:00,100.466,100.614,100.455,100.555
2026-03-30T23:30:00+08:00,100.557,100.568,100.488,100.526
2026-03-31T00:00:00+08:00,100.528,100.551,100.514,100.551
2026-03-31T00:30:00+08:00,100.553,100.577,100.489,100.493
2026-03-31T01:00:00+08:00,100.495,100.534,100.465,100.499
