time,open,high,low,close
2025-09-17T03:30:00+08:00,3688.9,3690.724,3687.47,3689.53
2025-09-17T04:00:00+08:00,3689.54,3693.611,3689.325,3693.52
2025-09-17T04:30:00+08:00,3693.45,3693.78,3689.19,3689.365
2025-09-17T06:00:00+08:00,3689.563,3691.63,3688.755,3690.89
2025-09-17T06:30:00+08:00,3690.99,3692.84,3690.665,3691.69
2025-09-17T07:00:00+08:00,3691.764,3694.99,3691.178,3694.48
2025-09-17T07:30:00+08:00,3694.41,3695.2,3692.43,3694.085
2025-09-17T08:00:00+08:00,3694.03,3695.36,3692.195,3693.664
2025-09-17T08:30:00+08:00,3693.515,3694.16,3690.865,3691.14
2025-09-17T09:00:00+08:00,3691.26,3692.06,3685.585,3685.82
2025-09-17T09:30:00+08:00,3685.648,3686.084,3675.92,3679.46
2025-09-17T10:00:00+08:00,3679.118,3681.79,3675.785,3677.421
2025-09-17T10:30:00+08:00,3677.421,3683.83,3674.1,3681.98
2025-09-17T11:00:00+08:00,3681.98,3683.52,3679.625,3681.2
2025-09-17T11:30:00+08:00,3681.244,3682.54,3680.47,3681.62
2025-09-17T12:00:00+08:00,3681.699,3682.56,3680.785,3680.95
2025-09-17T12:30:00+08:00,3681.08,3682.07,3680.245,3680.704
2025-09-17T13:00:00+08:00,3680.62,3685.91,3678.865,3680.435
2025-09-17T13:30:00+08:00,3680.62,3681.91,3675.585,3679.111
2025-09-17T14:00:00+08:00,3679.11,3680.08,3674.548,3675.79
2025-09-17T14:30:00+08:00,3675.76,3676.85,3670.265,3674.904
2025-09-17T15:00:00+08:00,3674.99,3677.33,3666.498,3667.534
2025-09-17T15:30:00+08:00,3667.52,3671.3,3666.435,3667.06
2025-09-17T16:00:00+08:00,3667.05,3667.52,3663.195,3666.86
2025-09-17T16:30:00+08:00,3666.831,3667.92,3662.245,3664.77
2025-09-17T17:00:00+08:00,3664.8,3671,3663.735,3668.52
2025-09-17T17:30:00+08:00,3668.544,3670.064,3666.945,3667.8
2025-09-17T18:00:00+08:00,3667.82,3669.75,3660.52,3666.85
2025-09-17T18:30:00+08:00,3666.9,3667.3,3660.045,3661.44
2025-09-17T19:00:00+08:00,3661.47,3668.24,3659.99,3667.98
2025-09-17T19:30:00+08:00,3667.97,3669.92,3664.248,3665.92
2025-09-17T20:00:00+08:00,3665.97,3672.03,3665.445,3670.57
2025-09-17T20:30:00+08:00,3670.57,3679.38,3669.705,3678.63
2025-09-17T21:00:00+08:00,3678.66,3679.45,3672.455,3676.42
2025-09-17T21:30:00+08:00,3676.57,3682.68,3676.005,3678.71
2025-09-17T22:00:00+08:00,3678.84,3685.25,3676.585,3683.07
2025-09-17T22:30:00+08:00,3682.99,3686.14,3682.285,3684.125
2025-09-17T23:00:00+08:00,3684.211,3687.39,3683.165,3685.17
2025-09-17T23:30:00+08:00,3685.29,3687.2,3682.665,3684.08
2025-09-18T00:00:00+08:00,3684.17,3688.6,3683.995,3687.92
2025-09-18T00:30:00+08:00,3687.92,3688.16,3683.775,3684.69
2025-09-18T01:00:00+08:00,3684.68,3684.93,3678.505,3682.71
2025-09-18T01:30:00+08:00,3682.674,3687.91,3682.145,3686.544
2025-09-18T02:00:00+08:00,3686.45,3707.47,3650.57,3682.354
2025-09-18T02:30:00+08:00,3682.065,3684.8,3645.765,3650.324
2025-09-18T03:00:00+08:00,3650.28,3666.911,3645.898,3663.91
2025-09-18T03:30:00+08:00,3663.635,3665.54,3655.375,3661.62
2025-09-18T04:00:00+08:00,3661.498,3661.9,3655.955,3659.12
