time,open,high,low,close
2013-02-13,1650.8,1653.8,1640.3,1642.33
2013-02-14,1642.5,1650,1632.7,1634.9
2013-02-15,1634.7,1636.2,1598.18,1609.64
2013-02-19,1609.2,1615.3,1600.88,1604.6
2013-02-20,1604.9,1609.6,1558.7,1564.23
2013-02-21,1564.15,1584.9,1554.8,1576.3
2013-02-22,1576,1587.3,1570.09,1581.19
2013-02-25,1580.7,1597,1575,1592.99
2013-02-26,1592.95,1620.23,1584.61,1613.34
2013-02-27,1613.57,1614.8,1592.2,1596.65
2013-02-28,1597.05,1603,1574.8,1579.52
2013-03-01,1579.55,1587.3,1565.11,1575.7
2013-03-04,1575.5,1584.9,1569.3,1573.9
2013-03-05,1573.75,1586.5,1571.7,1575.13
2013-03-06,1575.5,1585,1567.6,1583.62
2013-03-07,1583.3,1585.5,1574.8,1578.53
2013-03-08,1578.77,1583.9,1561.7,1578.3
2013-03-11,1578.3,1583.35,1575.3,1580.05
2013-03-12,1581.29,1598.5,1579.8,1592.34
2013-03-13,1592.8,1599.5,1585.89,1588.05
2013-03-14,1587.64,1593.5,1577.05,1590.11
2013-03-15,1589.9,1599,1588.4,1592.2
2013-03-18,1592.2,1611.4,1591.45,1604.19
2013-03-19,1603.89,1615.9,1600.29,1611.78
2013-03-20,1611.7,1614.85,1600.8,1606.75
2013-03-21,1606.65,1616.88,1604.2,1612.45
2013-03-22,1614.79,1616.2,1603.8,1608.6
2013-03-25,1608.16,1613.71,1590.02,1605
2013-03-26,1605.15,1606.1,1594.87,1597
2013-03-27,1598.8,1608.4,1591.55,1604.95
2013-03-28,1605,1607.8,1594,1595.05
2013-04-01,1593.65,1601.1,1593.65,1599.15
2013-04-02,1599.25,1603.9,1573.99,1575.7
2013-04-03,1576.2,1577.3,1549.99,1557.9
2013-04-04,1557.6,1559.6,1540.18,1554.09
2013-04-05,1554.09,1581.5,1549.1,1581.5
2013-04-08,1580.9,1583.01,1567.55,1572.25
2013-04-09,1572.47,1590.55,1570.1,1584.45
2013-04-10,1585.09,1588.6,1555.4,1558.75
2013-04-11,1559.15,1568.4,1553.2,1559.65
2013-04-12,1560,1564.7,1480.3,1480.3
2013-04-15,1478.91,1495.7,1335.3,1351.8
2013-04-16,1355.56,1403.6,1321.5,1367.8
2013-04-17,1369.35,1395.2,1364.7,1376.85
2013-04-18,1376.9,1402.04,1336.6,1390.65
2013-04-19,1393.45,1425.05,1385.6,1405.8
2013-04-22,1401.2,1439,1401.2,1424.8
2013-04-23,1425.79,1432.78,1405.11,1412.15
2013-04-24,1412.99,1434.01,1412,1430.35
2013-04-25,1430.7,1469.22,1427.35,1466.3
2013-04-26,1467.19,1485.4,1448.37,1462.28
2013-04-29,1467.28,1478.83,1462,1474.45
2013-04-30,1474.45,1480.2,1461.26,1474.7
2013-05-01,1475.25,1478.06,1440.72,1455.7
2013-05-02,1456.6,1473.71,1448.6,1466
2013-05-03,1466.35,1487.98,1456.55,1470.2
2013-05-06,1469.75,1478.9,1464.89,1469.25
2013-05-07,1469.5,1470.7,1441.63,1451.65
2013-05-08,1452.3,1476.74,1447.4,1473.3
2013-05-09,1473.17,1476.38,1453.1,1456.4
2013-05-10,1457.6,1462.2,1419.98,1447.8
2013-05-13,1448.2,1448.99,1425.7,1430.35
2013-05-14,1430.2,1445.45,1421.46,1424.65
2013-05-15,1425.35,1430.81,1388.6,1392
2013-05-16,1393.55,1398.33,1369.93,1385.65
2013-05-17,1386.45,1392.95,1355.1,1359.6
2013-05-20,1358.7,1399.6,1338.1,1393.7
2013-05-21,1393.7,1401.53,1360.05,1375.2
2013-05-22,1374.92,1414.3,1354.3,1369.5
2013-05-23,1368.61,1398.31,1356.2,1390.35
2013-05-24,1390.95,1398.4,1382.1,1386.2
2013-05-28,1394.95,1402.1,1373.95,1380.65
2013-05-29,1380.65,1395.4,1379.9,1393.3
2013-05-30,1393.3,1418,1388.5,1412.4
2013-05-31,1413.26,1421.9,1384.7,1387.81
2013-06-03,1388.32,1416.93,1388.32,1410.3
2013-06-04,1411.44,1415.2,1389.2,1398.45
2013-06-05,1398.25,1410.6,1396,1400.7
2013-06-06,1400.8,1423.8,1391.84,1413.4
2013-06-07,1412.77,1417.98,1377.8,1384.1
2013-06-10,1383.03,1389.01,1376.18,1385.5
2013-06-11,1386.3,1387.7,1366.14,1377.98
2013-06-12,1376.95,1394.56,1374,1387.6
2013-06-13,1387.6,1395,1374.76,1384.1
2013-06-14,1384.15,1392.5,1378.45,1391
2013-06-17,1389.93,1392.1,1380.79,1384.35
2013-06-18,1383.3,1386.06,1361.18,1361.18
2013-06-19,1366.2,1376.57,1348.9,1350.4
2013-06-20,1350.85,1351.35,1275.66,1275.66
2013-06-21,1278.24,1302.5,1269.1,1297.9
2013-06-24,1296.59,1301.5,1276.38,1282.26
2013-06-25,1282.31,1289.54,1271.96,1277.15
2013-06-26,1277.1,1278.1,1221.6,1222.16
2013-06-27,1225.61,1245,1196.6,1200
2013-06-28,1200.25,1235.24,1180.2,1234.8
2013-07-01,1232.68,1261.8,1225.1,1249.14
2013-07-02,1252.8,1267.5,1239.4,1242.6
2013-07-03,1241.65,1260,1237,1252.6
2013-07-05,1246.05,1250.54,1208.5,1222.93
2013-07-08,1221.86,1238.71,1215.5,1236.55
2013-07-09,1236.05,1260.56,1233.4,1248.87
2013-07-10,1248.85,1267,1243.7,1261.42
2013-07-11,1266.47,1298.9,1264.9,1285.55
2013-07-12,1285.66,1288.6,1268.14,1284.2
2013-07-15,1284.23,1294.75,1274.45,1282.15
2013-07-16,1282.2,1295.6,1276.9,1292.7
2013-07-17,1290.85,1300.8,1270.6,1273.9
2013-07-18,1273.9,1288.8,1273.9,1284.1
2013-07-19,1282.4,1298,1282.1,1295.9
2013-07-22,1296.06,1339.44,1296.06,1334.75
2013-07-23,1334.75,1348.5,1327.07,1347.2
2013-07-24,1347.15,1347.68,1313.45,1320.4
2013-07-25,1320.85,1337.83,1309.19,1333.23
2013-07-26,1332.55,1340.7,1312.68,1333.2
2013-07-29,1332.8,1338.3,1323.19,1326.6
2013-07-30,1326.8,1330.2,1317.3,1319.66
2013-07-31,1326.4,1339.2,1305.6,1322.4
2013-08-01,1322.77,1331.05,1307.8,1308.1
2013-08-02,1308.05,1318.44,1283.45,1313
2013-08-05,1311.4,1320.8,1297.79,1303.6
2013-08-06,1301.75,1307,1279.64,1282.05
2013-08-07,1281.55,1289.36,1273.14,1286.45
2013-08-08,1286.5,1314.5,1282.7,1311.44
2013-08-09,1312.25,1317.3,1305.2,1314
2013-08-12,1313.55,1344.08,1313.55,1334.25
2013-08-13,1336,1341.6,1319.08,1319.88
2013-08-14,1320.5,1336.45,1315.7,1330.37
2013-08-15,1335.1,1370.06,1319.13,1365.7
2013-08-16,1364.95,1379.6,1357.9,1376
2013-08-19,1376.1,1384.5,1362.76,1365.1
2013-08-20,1365,1377.6,1352.3,1370.75
2013-08-21,1370.5,1379.1,1360.05,1363.27
2013-08-22,1366.15,1381.7,1354.9,1376.1
2013-08-23,1376.5,1400.3,1368.93,1397.1
2013-08-26,1397.3,1407.1,1389.8,1404.85
2013-08-27,1405,1423.8,1395.4,1416.25
2013-08-28,1415.4,1433.85,1413.1,1418.05
2013-08-29,1418.23,1418.42,1402.65,1407.95
2013-08-30,1407.35,1411.45,1392.23,1395.2
2013-09-03,1391.44,1416.4,1384.65,1411.19
2013-09-04,1411.4,1415,1384.86,1391.35
2013-09-05,1390.95,1399.9,1364.9,1366.45
2013-09-06,1366.6,1393.5,1359.6,1390.8
2013-09-09,1390.39,1394.2,1382.31,1386.34
2013-09-10,1386.75,1391.25,1358.05,1363.15
2013-09-11,1363.55,1368.7,1356.4,1365.7
2013-09-12,1365.49,1366.5,1320.4,1320.87
2013-09-13,1320.91,1330.9,1305.1,1327.1
2013-09-16,1333.13,1334.87,1302.8,1311.3
2013-09-17,1310.4,1323.85,1306.12,1309.35
2013-09-18,1310.25,1367.52,1291.5,1362.15
2013-09-19,1361.3,1375.4,1358.4,1365.3
2013-09-20,1366,1368.49,1324.6,1325
2013-09-23,1325.13,1331.84,1313.3,1321.1
2013-09-24,1321.25,1329.28,1306.13,1323
2013-09-25,1323.1,1338.1,1316.84,1332.7
2013-09-26,1332.75,1339.35,1318.9,1323.1
2013-09-27,1322.77,1344.02,1319.6,1335.8
2013-09-30,1336.34,1352.15,1322.92,1327.19
2013-10-01,1327.6,1337.55,1282.6,1286.75
2013-10-02,1287.13,1323.79,1277.5,1315.35
2013-10-03,1315.9,1322.5,1302.27,1317
2013-10-04,1316.85,1325.41,1305.9,1309.9
2013-10-07,1310.5,1329,1308.78,1322.65
2013-10-08,1322.75,1329.93,1315.84,1319.2
2013-10-09,1318.6,1322.2,1294.88,1304.57
2013-10-10,1305.47,1311.75,1281.5,1286.1
2013-10-11,1284.92,1294.52,1261.66,1271.8
2013-10-14,1270.85,1290.04,1268.3,1273.22
2013-10-15,1273.7,1288,1251.8,1281.25
2013-10-16,1280.95,1288.5,1269.4,1280.95
2013-10-17,1280.95,1324.41,1274.73,1320.1
2013-10-18,1318.95,1327.55,1312.01,1315.9
2013-10-21,1315.83,1324.07,1312.9,1315.55
2013-10-22,1315.25,1344.95,1310.29,1339.45
2013-10-23,1340.05,1342.2,1329.21,1332.4
2013-10-24,1332.35,1352.19,1330.1,1345.85
2013-10-25,1346,1355.82,1336.7,1351.9
2013-10-28,1351.07,1361.74,1346.58,1352.27
2013-10-29,1352.27,1360.58,1340.2,1344.45
2013-10-30,1344.5,1359.52,1334.5,1341.25
2013-10-31,1341.2,1343.1,1319.3,1322.9
2013-11-01,1322.9,1327.46,1306.28,1315.2
2013-11-04,1315.03,1322.5,1311.4,1314.45
2013-11-05,1314.36,1319.93,1306.09,1311.5
2013-11-06,1311.46,1322.03,1309.45,1317.55
2013-11-07,1317.25,1326.33,1296.95,1307.38
2013-11-08,1307.35,1313.75,1281.12,1288.15
2013-11-11,1288.16,1288.8,1279.35,1282.5
2013-11-12,1282.4,1285.27,1261,1267.73
2013-11-13,1267.64,1281.6,1265.6,1281.6
2013-11-14,1280.86,1294.3,1278.39,1287
2013-11-15,1286.91,1291.2,1280.63,1289.8
2013-11-18,1289.43,1289.7,1270.19,1275.04
2013-11-19,1275,1278.85,1269.46,1275
2013-11-20,1275.45,1276.35,1240.9,1243.8
2013-11-21,1243.8,1250.4,1237.07,1242.38
2013-11-22,1242.38,1249.1,1241.39,1242.7
2013-11-25,1243.23,1253.71,1227.05,1251.23
2013-11-26,1250.7,1258.2,1239.92,1242.3
2013-11-27,1242.6,1254.78,1235.9,1237.48
2013-11-29,1244.27,1254.85,1240.3,1251.4
2013-12-02,1251.21,1251.21,1217.5,1219.3
2013-12-03,1219.55,1226.2,1215.52,1223.08
2013-12-04,1223.09,1251.69,1211.89,1243.47
2013-12-05,1243.5,1243.6,1217.32,1225
2013-12-06,1225.01,1244.9,1212.87,1228.55
2013-12-09,1228.7,1243.07,1224.9,1240
2013-12-10,1240.1,1267.8,1237.5,1261.95
2013-12-11,1262,1263.4,1251.2,1251.95
2013-12-12,1251.95,1256.94,1223.6,1224.9
2013-12-13,1224.9,1238.68,1220.66,1238.4
2013-12-16,1238.35,1252.02,1228.09,1241.04
2013-12-17,1240.7,1248.1,1227.2,1230.55
2013-12-18,1230.23,1244.57,1215.9,1217.8
2013-12-19,1218.3,1226.51,1186.9,1188.4
2013-12-20,1188.1,1207.52,1187.6,1202.8
2013-12-23,1202.78,1206.19,1192.93,1198.2
2013-12-24,1198.45,1205.5,1196.49,1204.3
2013-12-26,1203.7,1215.84,1200.9,1209.81
2013-12-27,1210.05,1219.05,1208.6,1212.6
2013-12-30,1212.87,1216.3,1194.5,1196
2013-12-31,1195.27,1214.63,1182.7,1205.25
2014-01-02,1205.4,1230.84,1203.3,1224
2014-01-03,1224.2,1240.22,1222.3,1236.75
2014-01-06,1236.43,1248.4,1216.07,1237.64
2014-01-07,1237.95,1245.35,1225.25,1231.7
2014-01-08,1231.88,1232.55,1218.2,1225.7
2014-01-09,1225.95,1231.55,1223.81,1227.8
2014-01-10,1227.4,1248.91,1227.2,1248.05
2014-01-13,1246.6,1255,1243.85,1252.55
2014-01-14,1252.92,1255.35,1241.3,1244.9
2014-01-15,1244.91,1245.45,1234.48,1241.55
2014-01-16,1241,1245.28,1236.59,1242.1
2014-01-17,1242.05,1254.92,1237.95,1253.69
2014-01-21,1252.13,1255.95,1235.78,1241.22
2014-01-22,1240.26,1243.75,1235.6,1237.05
2014-01-23,1237.05,1265.5,1231.3,1263.4
2014-01-24,1263.85,1272.55,1257.1,1269.69
2014-01-27,1268.68,1279.1,1251.7,1256.4
2014-01-28,1256.4,1261.74,1249,1256.5
2014-01-29,1256.6,1270.08,1248.7,1267.35
2014-01-30,1267.4,1268.83,1238.2,1243.22
2014-01-31,1243.51,1254.9,1238.81,1243.94
2014-02-03,1244,1266.21,1240.81,1257.15
2014-02-04,1257,1260.91,1247.6,1254.46
2014-02-05,1254.1,1274.3,1252.3,1257.59
2014-02-06,1257.7,1266.9,1253.07,1257.8
2014-02-07,1257.5,1271.87,1255.9,1266.85
2014-02-10,1266.85,1277.84,1264.8,1274.64
2014-02-11,1274.55,1293.84,1273.4,1291.22
2014-02-12,1291.15,1296.5,1284.27,1290.86
2014-02-13,1290.8,1302.77,1286.53,1302.49
2014-02-14,1302.54,1321.2,1299.6,1318.3
2014-02-18,1328.57,1332.1,1312.9,1321.74
2014-02-19,1321.5,1322.86,1308.6,1311.34
2014-02-20,1311.05,1324.95,1307.63,1322.8
2014-02-21,1322.8,1328.47,1316.1,1323.95
2014-02-24,1323.95,1338.97,1318.5,1336.4
2014-02-25,1336.7,1343.54,1331.47,1340.2
2014-02-26,1340.25,1345.37,1322.5,1330.25
2014-02-27,1330.25,1336.1,1324,1331
2014-02-28,1331.17,1333.29,1319.4,1324.9
2014-03-03,1325.75,1354.69,1325.75,1350.32
2014-03-04,1350,1352.51,1331.4,1334.3
2014-03-05,1334.15,1341.77,1332.9,1336.5
2014-03-06,1336.45,1353.56,1331.4,1350.61
2014-03-07,1350.62,1352.84,1328.52,1339.08
2014-03-10,1339.7,1344.61,1327.8,1338.76
2014-03-11,1338.87,1352.54,1337.6,1347.68
2014-03-12,1348.11,1370.78,1345.1,1364.47
2014-03-13,1366.85,1375.09,1364.6,1369.81
2014-03-14,1369.05,1387.87,1368.1,1381.4
2014-03-17,1382.45,1392.08,1361.7,1366.8
2014-03-18,1366.26,1367.51,1350.88,1355.4
2014-03-19,1354.79,1359.62,1327.5,1328.39
2014-03-20,1328.41,1334.59,1320.77,1327.2
2014-03-21,1325.25,1342.34,1325.25,1333.3
2014-03-24,1334.4,1334.87,1307.7,1308.88
2014-03-25,1307.92,1317.23,1305.87,1310.7
2014-03-26,1311.16,1316.29,1298.4,1304.5
2014-03-27,1304.77,1306.8,1288.8,1290.5
2014-03-28,1289.02,1298.7,1285.69,1293.7
2014-03-31,1294.9,1298.49,1281.85,1281.85
2014-04-01,1283.92,1287.95,1277.4,1278.88
2014-04-02,1278.57,1294.45,1278.57,1289.63
2014-04-03,1289.72,1293.84,1281.94,1284.85
2014-04-04,1286.14,1306.66,1284,1302.7
2014-04-07,1303,1304.72,1295.8,1296.61
2014-04-08,1296.57,1314.33,1296.57,1307.7
2014-04-09,1308.06,1315,1301.18,1311.7
2014-04-10,1311.46,1324.43,1310.5,1317.5
2014-04-11,1318.12,1323.83,1314.3,1318.1
2014-04-14,1318.16,1331.15,1318.16,1327.28
2014-04-15,1326.61,1328.13,1285.73,1302.24
2014-04-16,1302.23,1307.04,1293.7,1301.75
2014-04-17,1302.07,1304.13,1293.2,1294.35
2014-04-21,1294.55,1301.88,1281.8,1289.43
2014-04-22,1290.08,1292.82,1276.62,1283.15
2014-04-23,1283.29,1289.01,1281.12,1283.83
2014-04-24,1283.61,1298.64,1268.77,1292.88
2014-04-25,1293.67,1304.98,1290.7,1303.5
2014-04-28,1302.8,1306.42,1292.28,1296.18
2014-04-29,1295.66,1301.4,1286.58,1295.58
2014-04-30,1295.28,1298.17,1285.19,1291.1
2014-05-01,1291.39,1292.83,1277.5,1283.93
2014-05-02,1284.7,1304.63,1273.86,1299.6
2014-05-05,1299.35,1315.54,1299.2,1308.7
2014-05-06,1309.5,1314,1304.6,1307.37
2014-05-07,1307.37,1314.5,1286.89,1289.3
2014-05-08,1289.68,1295.44,1285.29,1289.15
2014-05-09,1289.47,1294.33,1285.7,1289.2
2014-05-12,1288.45,1304.1,1278.18,1295.2
2014-05-13,1295.74,1298.79,1289.27,1293.33
2014-05-14,1293.13,1309,1291.2,1305.53
2014-05-15,1305.11,1307.09,1291.15,1296
2014-05-16,1296.18,1298.21,1288.01,1292.5
2014-05-19,1292.5,1305.41,1289.62,1292.7
2014-05-20,1292.7,1296.9,1286.07,1293.9
2014-05-21,1293.97,1296.3,1283.1,1291.55
2014-05-22,1291.55,1303.85,1289.8,1293.95
2014-05-23,1293.54,1295.5,1286.85,1292.3
2014-05-27,1292.2,1293.35,1262.3,1262.3
2014-05-28,1263.86,1267.3,1256.15,1258.05
2014-05-29,1257.9,1260.48,1251.63,1255.5
2014-05-30,1254.64,1260.4,1242.4,1250.5
2014-06-02,1250.5,1250.85,1241.17,1243.3
2014-06-03,1243.3,1247.66,1240.74,1244.75
2014-06-04,1244.56,1249.15,1242.7,1243.6
2014-06-05,1243.6,1257.65,1241.3,1252.95
2014-06-06,1252.95,1257.78,1246.05,1252.6
2014-06-09,1252.6,1257.05,1251.2,1252.03
2014-06-10,1251.87,1263.65,1250,1259.75
2014-06-11,1259.68,1265.3,1258.12,1260.55
2014-06-12,1260.74,1274.8,1259.5,1272.85
2014-06-13,1272.23,1277.88,1270.9,1276.63
2014-06-16,1276.63,1284.9,1270.3,1271.45
2014-06-17,1271.41,1273.3,1258.94,1271.2
2014-06-18,1271.55,1278.71,1266.5,1277.25
2014-06-19,1277.7,1321.59,1275.6,1318.85
2014-06-20,1319.92,1321.99,1306.65,1314.1
2014-06-23,1314.1,1318.45,1309.8,1317.7
2014-06-24,1317.7,1325.96,1313.5,1318.3
2014-06-25,1318.3,1324.81,1307.75,1318.3
2014-06-26,1318.3,1319.84,1306.4,1316.8
2014-06-27,1316.8,1322.25,1312.88,1315.2
2014-06-30,1315.2,1329.5,1310.54,1326.75
2014-07-01,1326.75,1333.12,1323.98,1326.2
2014-07-02,1325.97,1331.96,1321.44,1326.5
2014-07-03,1326.85,1327.43,1309.9,1319.3
2014-07-07,1319.3,1320.74,1311.61,1319.35
2014-07-08,1318.94,1324.76,1313.6,1319.5
2014-07-09,1318.48,1332.3,1317.6,1326.55
2014-07-10,1326.55,1345.28,1324.64,1335
2014-07-11,1335,1339.2,1333.93,1338.4
2014-07-14,1338.4,1339.51,1303,1306.95
2014-07-15,1306.95,1313.76,1292.2,1294.1
2014-07-16,1294.1,1303.77,1293.39,1299.25
2014-07-17,1299.25,1324.44,1297.3,1317.65
2014-07-18,1318.15,1324.7,1304.73,1310.2
2014-07-21,1310.2,1318.39,1307.1,1311.9
2014-07-22,1311.9,1315.87,1302.2,1307.7
2014-07-23,1307.7,1311.19,1303.3,1303.6
2014-07-24,1303.7,1305.2,1287.8,1293.3
2014-07-25,1293.47,1308.66,1290.6,1307.8
2014-07-28,1307.8,1309.23,1301,1302.4
2014-07-29,1302.4,1312.19,1296.2,1298.85
2014-07-30,1298.85,1303.71,1291.99,1295.78
2014-07-31,1295.75,1297.35,1280.6,1281.7
2014-08-01,1282.54,1297.21,1280.57,1293.8
2014-08-04,1293.8,1295.45,1286.28,1287.7
2014-08-05,1287.7,1294.01,1282.68,1288.58
2014-08-06,1288.42,1309.56,1287.3,1305.45
2014-08-07,1305.45,1314.59,1302.22,1312.5
2014-08-08,1312.5,1322.69,1305.6,1309.3
2014-08-11,1309.3,1311.51,1304.8,1307.95
2014-08-12,1307.95,1317.86,1305.8,1308.65
2014-08-13,1308.65,1315.03,1305.07,1312.45
2014-08-14,1312.45,1319.42,1308.95,1312.2
2014-08-15,1312.2,1315.2,1292.71,1304.4
2014-08-18,1304.4,1304.58,1295.81,1297.05
2014-08-19,1297.05,1302.32,1294.04,1295.05
2014-08-20,1295.05,1297.96,1288,1291.15
2014-08-21,1291.15,1291.58,1273.09,1276.2
2014-08-22,1276.2,1283.05,1274.36,1280.7
2014-08-25,1280.7,1281.4,1274.55,1276.25
2014-08-26,1276.25,1290.98,1275.59,1280
2014-08-27,1280,1287.37,1280,1282.65
2014-08-28,1282.65,1296.53,1282.52,1288.9
2014-08-29,1289.02,1291.38,1283.61,1287.01
2014-09-02,1287.27,1287.6,1262.67,1265.75
2014-09-03,1265.92,1271.54,1261.4,1269.25
2014-09-04,1269.15,1277.25,1259.7,1259.7
2014-09-05,1260.68,1273.64,1257.46,1268.3
2014-09-08,1268.3,1271.8,1251.65,1255.25
2014-09-09,1255.25,1258.25,1247.65,1255.2
2014-09-10,1255.35,1257.8,1244.01,1249
2014-09-11,1249,1250.2,1235.11,1239.85
2014-09-12,1240,1241.68,1227.8,1228.1
2014-09-15,1228.1,1238.62,1225.81,1232.25
2014-09-16,1232.59,1242.07,1231.83,1234.75
2014-09-17,1234.75,1239.48,1221.63,1223.1
2014-09-18,1223.1,1227.96,1215.99,1224.55
2014-09-19,1224.55,1228.74,1213.94,1216
2014-09-22,1216,1220.45,1208.33,1214.55
2014-09-23,1214.55,1235.45,1214.4,1222.55
2014-09-24,1222.55,1226.08,1215.88,1216.5
2014-09-25,1216.5,1224.61,1207.1,1221.65
2014-09-26,1221.65,1231.3,1212.45,1218.8
2014-09-29,1218.8,1223.33,1215.12,1216.1
2014-09-30,1216.1,1220.18,1204.7,1208.5
2014-10-01,1208.5,1219.36,1204.85,1212.7
2014-10-02,1212.7,1222.41,1208.87,1214.25
2014-10-03,1214.25,1215.35,1190.2,1190.85
2014-10-06,1190.85,1209.03,1183.27,1206.82
2014-10-07,1206.82,1213.49,1203.13,1208.8
2014-10-08,1209.27,1224.16,1205.15,1221.57
2014-10-09,1221.57,1233.37,1219.2,1223.7
2014-10-10,1223.7,1225.49,1217.55,1223.2
2014-10-13,1223.2,1237.8,1222.94,1236.3
2014-10-14,1236.3,1238.2,1231.14,1232.05
2014-10-15,1232.05,1249.63,1222.05,1240.85
2014-10-16,1240.85,1245.25,1235.55,1238.75
2014-10-17,1238.75,1241.71,1231.85,1238.1
2014-10-20,1238.1,1248.8,1234.78,1246.6
2014-10-21,1246.6,1255.25,1245.5,1249.2
2014-10-22,1249.2,1249.8,1240.65,1240.95
2014-10-23,1240.95,1244.65,1226.45,1232.1
2014-10-24,1232.1,1234.3,1229.01,1230.9
2014-10-27,1230.9,1232.01,1225.57,1225.57
2014-10-28,1225.57,1235.56,1222.7,1228.02
2014-10-29,1227.89,1230.6,1208.56,1211.72
2014-10-30,1211.58,1216.7,1196.15,1198.9
2014-10-31,1198.9,1202.76,1161.37,1172.59
2014-11-03,1172.59,1173.87,1161.86,1165.35
2014-11-04,1165.42,1175,1164.1,1168.1
2014-11-05,1168.11,1169.75,1138.01,1140.4
2014-11-06,1140.34,1149.6,1138.34,1141.7
2014-11-07,1141.7,1178.75,1132.08,1177.83
2014-11-10,1177.7,1178.7,1147.56,1151.23
