entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-09 11:15:00,2025-06-09 11:15:00,day,long,21715,21685,sl,0,-30,-1500,6.0,52.0,False,false_breakout
2025-06-09 23:00:00,2025-06-10 08:45:00,night,long,21829,21889,tp,12,60,3000,101.0,19.0,True,win
2025-06-09 23:30:00,2025-06-10 08:45:00,night,long,21821,21881,tp,11,60,3000,109.0,11.0,True,win
2025-06-10 09:45:00,2025-06-10 10:15:00,day,long,22101,22161,tp,1,60,3000,103.0,21.0,True,win
2025-06-10 19:00:00,2025-06-10 21:30:00,night,long,22185,22155,sl,5,-30,-1500,57.0,34.0,False,normal_sl
2025-06-10 20:30:00,2025-06-10 21:30:00,night,long,22202,22172,sl,2,-30,-1500,40.0,51.0,False,normal_sl
2025-06-10 21:00:00,2025-06-10 21:30:00,night,long,22209,22179,sl,1,-30,-1500,33.0,58.0,False,normal_sl
2025-06-10 22:30:00,2025-06-10 23:00:00,night,long,22246,22216,sl,1,-30,-1500,14.0,65.0,False,false_breakout
2025-06-10 23:00:00,2025-06-10 23:00:00,night,long,22226,22196,sl,0,-30,-1500,15.0,45.0,False,false_breakout
2025-06-11 01:00:00,2025-06-11 01:30:00,night,long,22227,22197,sl,1,-30,-1500,14.0,35.0,False,false_breakout
2025-06-11 03:00:00,2025-06-11 08:45:00,night,long,22270,22240,sl,4,-30,-1500,62.0,41.0,False,normal_sl
2025-06-11 03:30:00,2025-06-11 08:45:00,night,long,22296,22266,sl,3,-30,-1500,36.0,67.0,False,normal_sl
2025-06-11 04:00:00,2025-06-11 08:45:00,night,long,22302,22272,sl,2,-30,-1500,30.0,73.0,False,false_breakout
2025-06-11 04:30:00,2025-06-11 08:45:00,night,long,22300,22270,sl,1,-30,-1500,32.0,71.0,False,false_breakout
2025-06-11 11:45:00,2025-06-11 12:45:00,day,long,22329,22299,sl,2,-30,-1500,27.0,39.0,False,normal_sl
2025-06-11 12:15:00,2025-06-11 12:45:00,day,long,22333,22303,sl,1,-30,-1500,19.0,43.0,False,false_breakout
2025-06-11 12:45:00,2025-06-11 12:45:00,day,long,22335,22305,sl,0,-30,-1500,11.0,45.0,False,false_breakout
2025-06-11 15:30:00,2025-06-11 20:30:00,night,long,22390,22450,tp,10,60,3000,101.0,28.0,True,win
2025-06-11 23:00:00,2025-06-11 23:00:00,night,long,22470,22440,sl,0,-30,-1500,3.0,64.0,False,immediate_loss
2025-06-12 04:30:00,2025-06-12 08:45:00,night,long,22348,22318,sl,1,-30,-1500,6.0,123.0,False,false_breakout
2025-06-12 08:45:00,2025-06-12 08:45:00,day,long,22320,22290,sl,0,-30,-1500,8.0,95.0,False,false_breakout
2025-06-12 11:45:00,2025-06-12 12:15:00,day,long,22266,22236,sl,1,-30,-1500,1.0,30.0,False,immediate_loss
2025-06-12 12:15:00,2025-06-12 15:30:00,day,long,22241,22211,sl,4,-30,-1500,26.0,71.0,False,false_breakout
2025-06-12 12:45:00,2025-06-12 15:30:00,day,long,22256,22226,sl,3,-30,-1500,9.0,86.0,False,false_breakout
2025-06-12 13:15:00,2025-06-12 15:30:00,day,long,22238,22208,sl,2,-30,-1500,27.0,68.0,False,false_breakout
2025-06-12 15:00:00,2025-06-12 15:30:00,night,long,22235,22205,sl,1,-30,-1500,28.0,65.0,False,false_breakout
2025-06-12 15:30:00,2025-06-12 15:30:00,night,long,22229,22199,sl,0,-30,-1500,0.0,59.0,False,immediate_loss
2025-06-12 17:30:00,2025-06-12 17:30:00,night,long,22208,22178,sl,0,-30,-1500,11.0,30.0,False,false_breakout
2025-06-12 18:00:00,2025-06-12 19:00:00,night,long,22186,22156,sl,2,-30,-1500,11.0,36.0,False,false_breakout
2025-06-12 18:30:00,2025-06-12 19:30:00,night,long,22177,22147,sl,2,-30,-1500,13.0,42.0,False,false_breakout
2025-06-12 19:00:00,2025-06-12 19:30:00,night,long,22172,22142,sl,1,-30,-1500,6.0,37.0,False,false_breakout
2025-06-12 21:00:00,2025-06-12 22:00:00,night,long,22189,22249,tp,2,60,3000,119.0,17.0,True,win
2025-06-12 21:30:00,2025-06-12 21:30:00,night,long,22180,22240,tp,0,60,3000,62.0,8.0,True,win
2025-06-13 11:45:00,2025-06-13 11:45:00,day,long,22043,22013,sl,0,-30,-1500,29.0,36.0,False,normal_sl
2025-06-13 12:15:00,2025-06-13 12:45:00,day,long,22007,21977,sl,1,-30,-1500,18.0,38.0,False,false_breakout
2025-06-13 12:45:00,2025-06-13 12:45:00,day,long,22007,21977,sl,0,-30,-1500,8.0,38.0,False,false_breakout
2025-06-13 13:15:00,2025-06-13 13:15:00,day,long,21974,21944,sl,0,-30,-1500,2.0,40.0,False,immediate_loss
2025-06-13 15:00:00,2025-06-13 21:30:00,night,long,21961,22021,tp,13,60,3000,115.0,13.0,True,win
2025-06-13 15:30:00,2025-06-13 21:30:00,night,long,21972,22032,tp,12,60,3000,104.0,24.0,True,win
2025-06-13 16:00:00,2025-06-13 18:00:00,night,long,21980,21950,sl,4,-30,-1500,39.0,32.0,False,normal_sl
2025-06-13 16:30:00,2025-06-13 16:30:00,night,long,22012,21982,sl,0,-30,-1500,5.0,45.0,False,false_breakout
2025-06-13 17:00:00,2025-06-13 21:30:00,night,long,21970,22030,tp,9,60,3000,106.0,22.0,True,win
2025-06-13 17:30:00,2025-06-13 18:00:00,night,long,21998,21968,sl,1,-30,-1500,2.0,50.0,False,immediate_loss
2025-06-13 18:00:00,2025-06-13 18:00:00,night,long,21990,21960,sl,0,-30,-1500,6.0,42.0,False,false_breakout
2025-06-13 18:30:00,2025-06-13 21:30:00,night,long,21971,22031,tp,6,60,3000,105.0,20.0,True,win
2025-06-16 11:45:00,2025-06-16 12:45:00,day,long,21931,21991,tp,2,60,3000,79.0,3.0,True,win
2025-06-16 12:15:00,2025-06-16 13:15:00,day,long,21971,22031,tp,2,60,3000,71.0,16.0,True,win
2025-06-16 12:45:00,2025-06-16 13:15:00,day,long,21974,22034,tp,1,60,3000,68.0,8.0,True,win
2025-06-16 13:15:00,2025-06-16 15:00:00,day,long,22004,22064,tp,1,60,3000,94.0,0.0,True,win
2025-06-16 15:00:00,2025-06-16 21:30:00,night,long,22057,22117,tp,13,60,3000,119.0,21.0,True,win
2025-06-17 11:45:00,2025-06-17 11:45:00,day,long,22130,22100,sl,0,-30,-1500,1.0,50.0,False,immediate_loss
2025-06-17 13:15:00,2025-06-17 15:00:00,day,long,22137,22107,sl,2,-30,-1500,34.0,424.0,False,false_breakout
2025-06-17 13:45:00,2025-06-17 15:00:00,day,long,22165,22135,sl,1,-30,-1500,0.0,452.0,False,immediate_loss
2025-06-17 15:00:00,2025-06-17 15:00:00,night,long,21780,21750,sl,0,-30,-1500,0.0,67.0,False,immediate_loss
2025-06-17 18:00:00,2025-06-17 22:00:00,night,long,21723,21783,tp,8,60,3000,77.0,20.0,True,win
2025-06-17 18:30:00,2025-06-17 22:00:00,night,long,21726,21786,tp,7,60,3000,74.0,23.0,True,win
2025-06-17 19:00:00,2025-06-17 22:00:00,night,long,21736,21796,tp,6,60,3000,64.0,23.0,True,win
2025-06-17 19:30:00,2025-06-17 21:30:00,night,long,21750,21720,sl,4,-30,-1500,32.0,37.0,False,normal_sl
2025-06-17 20:00:00,2025-06-17 20:30:00,night,long,21759,21729,sl,1,-30,-1500,7.0,31.0,False,false_breakout
2025-06-17 20:30:00,2025-06-17 20:30:00,night,long,21764,21734,sl,0,-30,-1500,2.0,36.0,False,immediate_loss
2025-06-17 21:00:00,2025-06-17 22:00:00,night,long,21734,21794,tp,2,60,3000,66.0,21.0,True,win
2025-06-17 21:30:00,2025-06-17 22:00:00,night,long,21732,21792,tp,1,60,3000,68.0,19.0,True,win
2025-06-17 22:00:00,2025-06-17 22:30:00,night,long,21781,21751,sl,1,-30,-1500,19.0,45.0,False,false_breakout
2025-06-17 22:30:00,2025-06-17 22:30:00,night,long,21771,21741,sl,0,-30,-1500,13.0,35.0,False,false_breakout
2025-06-18 22:30:00,2025-06-18 22:30:00,night,long,21875,21845,sl,0,-30,-1500,16.0,40.0,False,false_breakout
2025-06-18 23:00:00,2025-06-18 23:00:00,night,long,21871,21841,sl,0,-30,-1500,9.0,30.0,False,false_breakout
2025-06-18 23:30:00,2025-06-19 01:00:00,night,long,21871,21841,sl,3,-30,-1500,29.0,43.0,False,normal_sl
2025-06-19 00:00:00,2025-06-19 01:30:00,night,long,21857,21827,sl,3,-30,-1500,22.0,61.0,False,false_breakout
2025-06-19 00:30:00,2025-06-19 01:30:00,night,long,21854,21824,sl,2,-30,-1500,21.0,58.0,False,false_breakout
2025-06-19 01:00:00,2025-06-19 01:30:00,night,long,21857,21827,sl,1,-30,-1500,18.0,61.0,False,false_breakout
2025-06-19 02:30:00,2025-06-19 02:30:00,night,long,21855,21825,sl,0,-30,-1500,29.0,74.0,False,false_breakout
2025-06-19 04:30:00,2025-06-19 08:45:00,night,long,21830,21800,sl,1,-30,-1500,30.0,70.0,False,false_breakout
2025-06-19 08:45:00,2025-06-19 08:45:00,day,long,21820,21790,sl,0,-30,-1500,36.0,60.0,False,normal_sl
2025-06-19 11:45:00,2025-06-19 12:15:00,day,long,21733,21703,sl,1,-30,-1500,22.0,35.0,False,normal_sl
2025-06-19 12:15:00,2025-06-19 12:45:00,day,long,21724,21694,sl,1,-30,-1500,11.0,38.0,False,false_breakout
2025-06-19 12:45:00,2025-06-19 12:45:00,day,long,21731,21701,sl,0,-30,-1500,4.0,45.0,False,immediate_loss
2025-06-19 17:00:00,2025-06-19 19:00:00,night,long,21623,21593,sl,4,-30,-1500,20.0,52.0,False,false_breakout
2025-06-19 17:30:00,2025-06-19 18:00:00,night,long,21629,21599,sl,1,-30,-1500,10.0,31.0,False,false_breakout
2025-06-19 18:00:00,2025-06-19 18:00:00,night,long,21628,21598,sl,0,-30,-1500,5.0,30.0,False,false_breakout
2025-06-19 18:30:00,2025-06-19 19:00:00,night,long,21608,21578,sl,1,-30,-1500,17.0,37.0,False,false_breakout
2025-06-19 19:00:00,2025-06-19 19:00:00,night,long,21614,21584,sl,0,-30,-1500,1.0,43.0,False,immediate_loss
2025-06-19 19:30:00,2025-06-19 20:30:00,night,long,21599,21569,sl,2,-30,-1500,12.0,46.0,False,false_breakout
2025-06-19 20:00:00,2025-06-19 20:30:00,night,long,21602,21572,sl,1,-30,-1500,6.0,49.0,False,false_breakout
2025-06-19 20:30:00,2025-06-19 20:30:00,night,long,21598,21568,sl,0,-30,-1500,4.0,45.0,False,immediate_loss
2025-06-20 02:00:00,2025-06-20 04:00:00,night,long,21568,21538,sl,4,-30,-1500,20.0,36.0,False,normal_sl
2025-06-20 02:30:00,2025-06-20 08:45:00,night,long,21561,21621,tp,5,60,3000,181.0,29.0,True,win
2025-06-21 01:00:00,2025-06-21 01:00:00,night,long,21495,21465,sl,0,-30,-1500,25.0,75.0,False,false_breakout
2025-06-21 02:30:00,2025-06-21 02:30:00,night,long,21481,21451,sl,0,-30,-1500,8.0,37.0,False,false_breakout
2025-06-21 03:00:00,2025-06-23 08:45:00,night,long,21448,21418,sl,4,-30,-1500,29.0,218.0,False,false_breakout
2025-06-21 03:30:00,2025-06-23 08:45:00,night,long,21446,21416,sl,3,-30,-1500,31.0,216.0,False,false_breakout
2025-06-21 04:00:00,2025-06-23 08:45:00,night,long,21442,21412,sl,2,-30,-1500,35.0,212.0,False,false_breakout
2025-06-21 04:30:00,2025-06-23 08:45:00,night,long,21463,21433,sl,1,-30,-1500,11.0,233.0,False,false_breakout
2025-06-23 08:45:00,2025-06-23 08:45:00,day,long,21343,21313,sl,0,-30,-1500,55.0,113.0,False,false_breakout
2025-06-23 10:45:00,2025-06-23 11:15:00,day,long,21361,21421,tp,1,60,3000,69.0,29.0,True,win
2025-06-23 11:15:00,2025-06-23 12:45:00,day,long,21375,21435,tp,3,60,3000,82.0,9.0,True,win
2025-06-23 11:45:00,2025-06-23 13:15:00,day,long,21400,21460,tp,3,60,3000,83.0,20.0,True,win
2025-06-23 12:15:00,2025-06-23 13:15:00,day,long,21413,21473,tp,2,60,3000,70.0,27.0,True,win
2025-06-23 12:45:00,2025-06-23 12:45:00,day,long,21395,21455,tp,0,60,3000,62.0,4.0,True,win
2025-06-24 02:00:00,2025-06-24 08:45:00,night,long,21576,21636,tp,6,60,3000,352.0,4.0,True,win
2025-06-24 22:30:00,2025-06-24 23:00:00,night,long,22001,22061,tp,1,60,3000,74.0,2.0,True,win
2025-06-24 23:00:00,2025-06-25 00:30:00,night,long,22031,22091,tp,3,60,3000,60.0,1.0,True,win
2025-06-24 23:30:00,2025-06-25 02:00:00,night,long,22056,22116,tp,5,60,3000,75.0,22.0,True,win
2025-06-25 00:00:00,2025-06-25 01:30:00,night,long,22039,22099,tp,3,60,3000,69.0,5.0,True,win
2025-06-25 00:30:00,2025-06-25 02:30:00,night,long,22081,22141,tp,4,60,3000,71.0,10.0,True,win
2025-06-25 01:00:00,2025-06-25 02:30:00,night,long,22080,22140,tp,3,60,3000,72.0,9.0,True,win
2025-06-25 01:30:00,2025-06-25 02:30:00,night,long,22082,22142,tp,2,60,3000,70.0,1.0,True,win
2025-06-25 02:00:00,2025-06-25 08:45:00,night,long,22106,22076,sl,6,-30,-1500,54.0,51.0,False,normal_sl
