entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-12 10:45:00,2025-06-12 15:30:00,day,long,22226,22196,sl,7,-30,-1500,59,56.0,False,normal_sl
2025-06-13 10:45:00,2025-06-13 10:45:00,day,long,21954,22014,tp,0,60,3000,90,4.0,True,win
2025-06-17 17:00:00,2025-06-17 17:30:00,night,long,21749,21719,sl,1,-30,-1500,12,30.0,False,false_breakout
2025-06-20 01:00:00,2025-06-20 01:30:00,night,long,21476,21536,tp,1,60,3000,96,1.0,True,win
2025-07-14 10:45:00,2025-07-14 15:00:00,day,long,22548,22518,sl,6,-30,-1500,47,87.0,False,normal_sl
2025-08-20 00:30:00,2025-08-20 00:30:00,night,long,24222,24192,sl,0,-30,-1500,4,30.0,False,immediate_loss
2025-08-28 10:15:00,2025-08-28 10:45:00,day,long,24329,24389,tp,1,60,3000,86,7.0,True,win
2025-08-28 13:45:00,2025-08-28 15:00:00,day,long,24222,24282,tp,1,60,3000,87,0.0,True,win
2025-09-26 10:45:00,2025-09-26 10:45:00,day,long,25662,25632,sl,0,-30,-1500,3,77.0,False,immediate_loss
2025-09-26 11:15:00,2025-09-26 11:45:00,day,long,25597,25567,sl,1,-30,-1500,31,51.0,False,normal_sl
2025-10-13 10:45:00,2025-10-13 10:45:00,day,long,26786,26756,sl,0,-30,-1500,71,40.0,False,normal_sl
2025-10-17 02:00:00,2025-10-17 02:00:00,night,long,27570,27540,sl,0,-30,-1500,6,110.0,False,false_breakout
2025-10-23 01:00:00,2025-10-23 01:00:00,night,long,27461,27431,sl,0,-30,-1500,8,81.0,False,false_breakout
2025-11-07 21:00:00,2025-11-07 21:30:00,night,long,27552,27522,sl,1,-30,-1500,48,41.0,False,normal_sl
2025-11-14 02:00:00,2025-11-14 02:00:00,night,long,27559,27529,sl,0,-30,-1500,26,70.0,False,false_breakout
2025-11-14 02:30:00,2025-11-14 02:30:00,night,long,27498,27468,sl,0,-30,-1500,7,56.0,False,false_breakout
2025-11-17 20:30:00,2025-11-17 20:30:00,night,long,27344,27314,sl,0,-30,-1500,21,34.0,False,normal_sl
2025-11-21 03:00:00,2025-11-21 03:00:00,night,long,26857,26827,sl,0,-30,-1500,95,65.0,False,normal_sl
2025-12-01 10:45:00,2025-12-01 10:45:00,day,long,27538,27508,sl,0,-30,-1500,17,43.0,False,false_breakout
2025-12-09 01:30:00,2025-12-09 01:30:00,night,long,28191,28251,tp,0,60,3000,66,3.0,True,win
2025-12-18 01:30:00,2025-12-18 01:30:00,night,long,27579,27549,sl,0,-30,-1500,28,64.0,False,false_breakout
2026-01-29 01:00:00,2026-01-29 01:00:00,night,long,32871,32931,tp,0,60,3000,81,24.0,True,win
2026-02-02 11:15:00,2026-02-02 11:15:00,day,long,31486,31456,sl,0,-30,-1500,52,54.0,False,normal_sl
2026-02-02 11:45:00,2026-02-02 11:45:00,day,long,31446,31416,sl,0,-30,-1500,49,54.0,False,normal_sl
2026-02-04 00:30:00,2026-02-04 01:00:00,night,long,32099,32069,sl,1,-30,-1500,50,161.0,False,false_breakout
2026-02-27 01:00:00,2026-02-27 01:00:00,night,long,34967,35027,tp,0,60,3000,118,0.0,True,win
2026-03-09 10:45:00,2026-03-09 10:45:00,day,long,31679,31649,sl,0,-30,-1500,171,43.0,False,normal_sl
2026-03-18 22:30:00,2026-03-18 22:30:00,night,long,33979,33949,sl,0,-30,-1500,83,48.0,False,normal_sl
