entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-12 03:30:00,2025-06-12 08:45:00,night,long,22325,22295,sl,3,-30,-1500,30.0,100.0,False,false_breakout
2025-06-12 09:45:00,2025-06-12 09:45:00,day,long,22310,22280,sl,0,-30,-1500,4.0,82.0,False,immediate_loss
2025-06-17 11:15:00,2025-06-17 11:15:00,day,long,22136,22106,sl,0,-30,-1500,9.0,31.0,False,false_breakout
2025-06-17 11:45:00,2025-06-17 11:45:00,day,long,22130,22100,sl,0,-30,-1500,1.0,50.0,False,immediate_loss
2025-06-17 12:45:00,2025-06-17 13:15:00,day,long,22109,22169,tp,1,60,3000,62.0,4.0,True,win
2025-06-17 13:15:00,2025-06-17 15:00:00,day,long,22137,22107,sl,2,-30,-1500,34.0,424.0,False,false_breakout
2025-06-26 15:00:00,2025-06-26 15:00:00,night,long,22121,22091,sl,0,-30,-1500,9.0,67.0,False,false_breakout
2025-06-26 16:30:00,2025-06-26 17:30:00,night,long,22094,22064,sl,2,-30,-1500,5.0,30.0,False,false_breakout
2025-06-26 18:30:00,2025-06-26 19:30:00,night,long,22112,22082,sl,2,-30,-1500,6.0,30.0,False,false_breakout
2025-06-26 19:00:00,2025-06-26 20:30:00,night,long,22108,22078,sl,3,-30,-1500,5.0,35.0,False,false_breakout
2025-06-26 19:30:00,2025-06-26 21:30:00,night,long,22098,22068,sl,4,-30,-1500,14.0,89.0,False,false_breakout
2025-06-26 20:00:00,2025-06-26 20:30:00,night,long,22110,22080,sl,1,-30,-1500,2.0,37.0,False,immediate_loss
2025-06-26 20:30:00,2025-06-26 20:30:00,night,long,22106,22076,sl,0,-30,-1500,6.0,33.0,False,false_breakout
2025-06-26 21:30:00,2025-06-26 21:30:00,night,long,22100,22070,sl,0,-30,-1500,0.0,91.0,False,immediate_loss
2025-06-26 22:30:00,2025-06-27 00:00:00,night,long,22094,22154,tp,3,60,3000,66.0,18.0,True,win
2025-06-26 23:30:00,2025-06-27 02:00:00,night,long,22104,22164,tp,5,60,3000,64.0,16.0,True,win
2025-06-27 01:00:00,2025-06-27 03:30:00,night,long,22121,22181,tp,5,60,3000,61.0,3.0,True,win
2025-06-27 09:15:00,2025-06-27 09:15:00,day,long,22123,22093,sl,0,-30,-1500,24.0,90.0,False,false_breakout
2025-06-28 02:30:00,2025-06-28 03:30:00,night,long,22098,22158,tp,2,60,3000,68.0,23.0,True,win
2025-06-28 03:30:00,2025-06-30 08:45:00,night,long,22130,22190,tp,3,60,3000,127.0,19.0,True,win
2025-06-30 10:45:00,2025-06-30 10:45:00,day,long,22134,22104,sl,0,-30,-1500,2.0,49.0,False,immediate_loss
2025-06-30 11:15:00,2025-06-30 12:15:00,day,long,22109,22169,tp,2,60,3000,76.0,16.0,True,win
2025-06-30 11:45:00,2025-06-30 12:15:00,day,long,22103,22163,tp,1,60,3000,82.0,10.0,True,win
2025-06-30 12:15:00,2025-06-30 13:15:00,day,long,22126,22096,sl,2,-30,-1500,59.0,33.0,False,normal_sl
2025-06-30 15:00:00,2025-06-30 20:30:00,night,long,22133,22103,sl,11,-30,-1500,21.0,57.0,False,false_breakout
2025-06-30 15:30:00,2025-06-30 20:30:00,night,long,22122,22092,sl,10,-30,-1500,32.0,46.0,False,normal_sl
2025-06-30 16:00:00,2025-06-30 20:30:00,night,long,22122,22092,sl,9,-30,-1500,32.0,46.0,False,normal_sl
2025-06-30 16:30:00,2025-06-30 20:30:00,night,long,22121,22091,sl,8,-30,-1500,33.0,45.0,False,normal_sl
2025-06-30 17:00:00,2025-06-30 20:30:00,night,long,22125,22095,sl,7,-30,-1500,29.0,49.0,False,normal_sl
2025-06-30 18:30:00,2025-06-30 20:30:00,night,long,22119,22089,sl,4,-30,-1500,11.0,43.0,False,false_breakout
2025-06-30 19:00:00,2025-06-30 20:30:00,night,long,22122,22092,sl,3,-30,-1500,8.0,46.0,False,false_breakout
2025-06-30 19:30:00,2025-06-30 20:30:00,night,long,22122,22092,sl,2,-30,-1500,8.0,46.0,False,false_breakout
2025-06-30 20:00:00,2025-06-30 20:30:00,night,long,22121,22091,sl,1,-30,-1500,2.0,45.0,False,immediate_loss
2025-06-30 20:30:00,2025-06-30 20:30:00,night,long,22114,22084,sl,0,-30,-1500,1.0,38.0,False,immediate_loss
2025-07-01 23:00:00,2025-07-01 23:00:00,night,long,22284,22254,sl,0,-30,-1500,20.0,65.0,False,false_breakout
2025-07-01 23:30:00,2025-07-02 01:00:00,night,long,22267,22327,tp,3,60,3000,70.0,21.0,True,win
2025-07-02 00:00:00,2025-07-02 01:00:00,night,long,22274,22334,tp,2,60,3000,63.0,8.0,True,win
2025-07-02 08:45:00,2025-07-02 08:45:00,day,long,22300,22270,sl,0,-30,-1500,0.0,92.0,False,immediate_loss
2025-07-02 09:45:00,2025-07-02 09:45:00,day,long,22308,22278,sl,0,-30,-1500,4.0,52.0,False,immediate_loss
2025-07-02 10:15:00,2025-07-02 10:15:00,day,long,22282,22342,tp,0,60,3000,73.0,2.0,True,win
2025-07-02 20:00:00,2025-07-02 20:30:00,night,long,22316,22286,sl,1,-30,-1500,17.0,35.0,False,false_breakout
2025-07-02 20:30:00,2025-07-02 20:30:00,night,long,22315,22285,sl,0,-30,-1500,4.0,34.0,False,immediate_loss
2025-07-02 21:30:00,2025-07-02 21:30:00,night,long,22309,22369,tp,0,60,3000,64.0,11.0,True,win
2025-07-12 04:00:00,2025-07-14 08:45:00,night,long,22655,22625,sl,2,-30,-1500,40.0,94.0,False,false_breakout
2025-07-12 04:30:00,2025-07-14 08:45:00,night,long,22653,22623,sl,1,-30,-1500,42.0,92.0,False,false_breakout
2025-07-14 08:45:00,2025-07-14 08:45:00,day,long,22656,22626,sl,0,-30,-1500,39.0,95.0,False,false_breakout
2025-07-18 22:00:00,2025-07-18 22:00:00,night,long,23256,23226,sl,0,-30,-1500,20.0,78.0,False,false_breakout
2025-07-19 00:00:00,2025-07-19 00:00:00,night,long,23247,23217,sl,0,-30,-1500,3.0,45.0,False,immediate_loss
2025-07-22 03:30:00,2025-07-22 04:00:00,night,long,23269,23239,sl,1,-30,-1500,12.0,31.0,False,false_breakout
2025-07-24 21:30:00,2025-07-24 22:00:00,night,long,23265,23235,sl,1,-30,-1500,20.0,75.0,False,false_breakout
2025-07-24 23:00:00,2025-07-25 03:30:00,night,long,23264,23234,sl,9,-30,-1500,30.0,32.0,False,normal_sl
2025-07-24 23:30:00,2025-07-25 00:00:00,night,long,23265,23235,sl,1,-30,-1500,4.0,30.0,False,immediate_loss
2025-07-25 00:00:00,2025-07-25 04:00:00,night,long,23260,23230,sl,8,-30,-1500,34.0,30.0,False,normal_sl
2025-07-25 01:00:00,2025-07-25 08:45:00,night,long,23247,23217,sl,8,-30,-1500,80.0,31.0,False,normal_sl
2025-07-25 01:30:00,2025-07-25 03:30:00,night,long,23263,23233,sl,4,-30,-1500,31.0,31.0,False,normal_sl
2025-07-25 04:30:00,2025-07-25 08:45:00,night,long,23251,23221,sl,1,-30,-1500,76.0,35.0,False,normal_sl
2025-07-25 08:45:00,2025-07-25 08:45:00,day,long,23260,23230,sl,0,-30,-1500,67.0,44.0,False,normal_sl
2025-07-25 09:45:00,2025-07-25 15:00:00,day,long,23261,23231,sl,8,-30,-1500,56.0,66.0,False,normal_sl
2025-07-25 11:45:00,2025-07-25 12:45:00,day,long,23275,23245,sl,2,-30,-1500,17.0,41.0,False,false_breakout
