time,open,high,low,close,Basis,Upper,Lower,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2024-01-02T14:30:00+08:00,2075.836,2076.59,2073.4,2074.06,,,,0,,,,,0,0,0,0,0,,12094,2072.6920000000005,69.86524897357579,61.52698361678931,49.37900772021486,31.666666666666668,-0.008692856867254153,0.733588232697826,
2024-01-02T15:00:00+08:00,2074.19,2076.41,2072.9,2075.29,,,,0,,,,,0,0,0,0,0,,17626,2072.6920000000005,71.7064695908697,61.52698361678931,49.37900772021486,31.666666666666668,-0.008692856867254153,0.8753433703060053,
2024-01-02T15:30:00+08:00,2075.28,2075.79,2073,2073.16,,,,0,,,,,0,0,0,0,0,,16662,2073.8753333333334,64.37161054969874,59.355020402194654,50.35522917184022,36.666666666666664,-0.008692856867254153,0.629864961277198,
2024-01-02T16:00:00+08:00,2073.093,2074.59,2071.8,2072.624,,,,0,,,,,0,0,0,0,0,,21252,2073.8753333333334,62.635319222192834,59.355020402194654,50.35522917184022,36.666666666666664,-0.008692856867254153,0.5680919907422458,
2024-01-02T16:30:00+08:00,2072.64,2074.42,2071.4,2073.235,2069.75445,2077.3409412438928,2062.167958756107,0,,,,,0,0,0,0,0,,19231,2073.485,63.8328951826916,59.48337856793232,51.29316471013201,41.666666666666664,-0.008692856867254153,0.6385085672289477,
2024-01-02T17:00:00+08:00,2073.235,2075.64,2072.9,2074.615,2070.2246999999998,2077.792057084541,2062.6573429154587,0,,,,,0,0,0,0,0,,16240,2073.485,66.44852327293857,59.48337856793232,51.29316471013201,41.666666666666664,-0.008692856867254153,0.7975509167405213,
2024-01-02T17:30:00+08:00,2074.66,2078.9,2074.4,2077.023,2070.8888500000003,2078.3944227364204,2063.38327726358,0,,,,,0,0,0,0,0,,16965,2074.472666666667,70.46268887505772,65.42274938137831,52.844297347933164,53.333333333333336,-0.008692856867254153,1.0750682918303922,
2024-01-02T18:00:00+08:00,2077.05,2077.76,2073,2074.6,2071.44935,2078.2746674073737,2064.624032592626,0,,,,,0,0,0,0,0,,15603,2074.472666666667,62.37580142571849,65.42274938137831,52.844297347933164,53.333333333333336,-0.008692856867254153,0.7958221955501923,
2024-01-02T18:30:00+08:00,2074.545,2076.57,2074,2075.99,2071.9771499999997,2078.485397053869,2065.4689029461306,0,,,,,0,0,0,0,0,,15186,2075.4160000000006,64.8668668720886,62.72248964958796,53.87782828819765,50,0.007272035264339877,0.8734300374721111,
2024-01-02T19:00:00+08:00,2075.9,2076.19,2072.4,2075.01,2072.3054,2078.729628090342,2065.8811719096584,0,,,,,0,0,0,0,0,,18618,2075.4160000000006,61.76205305320812,62.72248964958796,53.87782828819765,50,0.007272035264339877,0.7593819616223256,
2024-01-02T19:30:00+08:00,2074.946,2075.05,2067.9,2069.145,2072.4368999999997,2078.477878129727,2066.3959218702726,0,,,,,0,0,0,0,0,,22612,2074.052666666667,47.20105942937406,48.45181225130865,54.33213238522624,50,0.007272035264339877,0.07683914033730899,
2024-01-02T20:00:00+08:00,2069.224,2069.49,2064.7,2065.964,2072.4201000000003,2078.53071914665,2066.3094808533506,0,,,,,0,0,0,0,0,,21680,2074.052666666667,41.487960903591336,48.45181225130865,54.33213238522624,50,0.007272035264339877,-0.29335160382425585,
2024-01-02T20:30:00+08:00,2065.98,2068.35,2065.3,2067.93,2072.4260999999997,2078.51881019843,2066.3333898015694,0,,,,,0,0,0,0,0,,18394,2071.021666666667,45.85031049036175,46.43237792302961,54.69882390741068,48.333333333333336,0.007272035264339877,-0.06455719859898447,
2024-01-02T21:00:00+08:00,2067.846,2068.78,2064.5,2067.11,2072.2931,2078.71895184702,2065.8672481529798,0,,,,,0,0,0,0,0,,30614,2071.021666666667,44.36462437811407,46.43237792302961,54.69882390741068,48.333333333333336,0.007272035264339877,-0.15998518043248702,
2024-01-02T21:30:00+08:00,2067.08,2071.1,2064.8,2066.226,2072.1234,2078.98701620134,2065.25978379866,0,,,,,0,0,0,0,0,,32452,2067.7670000000003,42.75617740012751,43.682548988931345,54.705757158912256,48.333333333333336,0.007272035264339877,-0.2628611998725451,
2024-01-02T22:00:00+08:00,2066.16,2067.9,2064.4,2065.913,2071.96405,2079.236826759351,2064.691273240649,0,,,,,0,0,0,0,0,,28596,2067.7670000000003,42.1731582478145,43.682548988931345,54.705757158912256,48.333333333333336,0.007272035264339877,-0.2992867587919434,
2024-01-02T22:30:00+08:00,2065.87,2070.45,2062.095,2070.315,2071.9993000000004,2079.2328243438174,2064.7657756561835,0,,,,,0,0,0,0,0,,51142,2068.1570000000006,52.07160821165313,51.157596873629046,55.010350668480946,48.333333333333336,0.030481731810717453,0.1842844356315517,
2024-01-02T23:00:00+08:00,2070.274,2070.71,2063.7,2064.833,2071.66695,2079.5472599553013,2063.7866400446983,0,,,,,0,0,0,0,0,,40648,2068.1570000000006,42.349513995727904,51.157596873629046,55.010350668480946,48.333333333333336,0.030481731810717453,-0.42578401330016896,
2024-01-02T23:30:00+08:00,2064.795,2065.27,2055.848,2059.33,2070.91315,2080.3347218069525,2061.491578193047,0,,,,,0,0,0,0,0,,44359,2065.290333333334,35.237275363250035,36.96340683316113,54.15414329223346,66.66666666666667,0.030481731810717453,-1.0381894628571504,
2024-01-03T00:00:00+08:00,2059.306,2067.61,2059,2065.506,2070.39395,2079.805718579181,2060.9821814208194,0,,,,,0,0,0,0,0,,35595,2065.290333333334,46.164692983564464,36.96340683316113,54.15414329223346,66.66666666666667,0.030481731810717453,-0.350888707548452,
2024-01-03T00:30:00+08:00,2065.39,2066.93,2063.8,2066.034,2069.99265,2079.429337411803,2060.5559625881974,0,,,,,0,0,0,0,0,,19624,2065.226333333334,46.98821679556978,46.68558841845494,53.81883485437495,68.33333333333333,0.030481731810717453,-0.2921298346852449,
2024-01-03T01:00:00+08:00,2066.015,2066.95,2062.6,2063.966,2069.42645,2078.882689114476,2059.970210885524,0,,,,,0,0,0,0,0,,18208,2065.226333333334,44.14018760021625,46.68558841845494,53.81883485437495,68.33333333333333,0.030481731810717453,-0.5222687533993883,
2024-01-03T01:30:00+08:00,2064.013,2065.18,2061.5,2062.67,2068.9019500000004,2078.6313950707254,2059.1725049292754,0,,,,,0,0,0,0,0,,16169,2062.6780000000003,42.405517122623664,43.09393965853559,52.99482682505816,70,0.030481731810717453,-0.6664950776999,
2024-01-03T02:00:00+08:00,2062.67,2064.95,2061,2064.5,2068.49575,2078.2480219992167,2058.7434780007834,0,,,,,0,0,0,0,0,,14735,2062.6780000000003,45.653298410146064,43.09393965853559,52.99482682505816,70,0.030481731810717453,-0.46284216607184264,
2024-01-03T02:30:00+08:00,2064.426,2064.53,2060.3,2061.17,2067.8925,2077.887118121697,2057.897881878303,0,,,,,0,0,0,0,0,,12116,2063.2913333333336,41.11037742597452,41.55864289516569,52.06270614199267,73.33333333333333,-0.006605962857633907,-0.7204006732338903,
2024-01-03T03:00:00+08:00,2061.105,2062.16,2060.1,2061.63,2067.2432500000004,2077.092700194824,2057.393799805177,0,,,,,0,0,0,0,0,,9386,2063.2913333333336,41.96942687585958,41.55864289516569,52.06270614199267,73.33333333333333,-0.006605962857633907,-0.6714936391522451,
2024-01-03T03:30:00+08:00,2061.573,2062.09,2060.2,2060.884,2066.4363000000003,2075.5668151022815,2057.305784897719,0,,,,,0,0,0,0,0,,10487,2061.574666666667,40.926743938809935,41.2568343761605,50.55666927401847,76.66666666666667,-0.006605962857633907,-0.7508080900759604,
2024-01-03T04:00:00+08:00,2060.92,2061.62,2059.1,2059.68,2065.6903,2074.4618768497057,2056.9187231502947,0,,,,,0,0,0,0,0,,8513,2061.574666666667,39.232643545743464,41.2568343761605,50.55666927401847,76.66666666666667,-0.006605962857633907,-0.87881693580271,
2024-01-03T04:30:00+08:00,2059.615,2060.25,2057.5,2058.126,2064.7971000000002,2072.795618509752,2056.7985814902486,0,,,,,0,0,0,0,0,,13447,2060.0600000000004,37.09815666076633,38.36348361883541,48.902133559878905,83.33333333333333,-0.006605962857633907,-1.0440376552871722,
2024-01-03T05:00:00+08:00,2058.17,2059.07,2057.6,2058.415,2063.96735,2070.932113664966,2057.002586335034,0,,,,,0,0,0,0,0,,6648,2060.0600000000004,37.776163715958425,38.36348361883541,48.902133559878905,83.33333333333333,-0.006605962857633907,-1.0133112795272101,
2024-01-03T05:30:00+08:00,2058.395,2059.28,2058,2058.605,2063.4403500000003,2070.353118222876,2056.5275817771244,0,,,,,0,0,0,0,0,,4090,2059.2050000000004,38.24742994469234,39.16149602900417,47.45973896179387,88.33333333333333,-0.07105524007354358,-0.932121620516398,
2024-01-03T07:00:00+08:00,2058.444,2059.51,2058.018,2059.253,2063.1048,2070.14532607677,2056.0642739232303,0,,,,,0,0,0,0,0,,3641,2059.2050000000004,39.918731126438225,39.16149602900417,47.45973896179387,88.33333333333333,-0.07105524007354358,-0.8606507320194144,
2024-01-03T07:30:00+08:00,2059.253,2060.11,2058.3,2059.59,2062.6878,2069.5206401297733,2055.854959870227,0,,,,,0,0,0,0,0,,6523,2058.773666666667,40.815839180424355,40.8572334214827,46.129300022761754,91.66666666666667,-0.07105524007354358,-0.8234814582177515,
2024-01-03T08:00:00+08:00,2059.552,2062.16,2058.8,2062.14,2062.4393,2068.965366322076,2055.913233677924,0,,,,,0,0,0,0,0,,6829,2058.773666666667,47.23590019711016,40.8572334214827,46.129300022761754,91.66666666666667,-0.07105524007354358,-0.5422302766324893,
2024-01-03T08:30:00+08:00,2062.07,2062.15,2059.7,2060.19,2062.1375000000003,2068.491180775323,2055.7838192246777,0,,,,,0,0,0,0,0,,12020,2059.4616666666666,43.362215734236656,41.91920363683778,44.450475326723144,93.33333333333333,-0.07105524007354358,-0.7573047096094575,
2024-01-03T09:00:00+08:00,2060.144,2062.22,2059.2,2061.19,2061.90135,2068.023021610409,2055.779678389591,0,,,,,0,0,0,0,0,,17541,2059.4616666666666,45.816198935549885,41.91920363683778,44.450475326723144,93.33333333333333,-0.07105524007354358,-0.6470101285956175,
2024-01-03T09:30:00+08:00,2061.23,2062.57,2060.6,2062.405,2061.5058500000005,2066.2747087423027,2056.7369912576983,0,,,,,0,0,0,0,0,,14743,2060.728333333334,48.723212768109626,45.78914280532308,43.240950552132794,93.33333333333333,-0.07105524007354358,-0.5130022126637857,
2024-01-03T10:00:00+08:00,2062.42,2064.47,2061.2,2064.06,2061.4672,2066.139114964843,2056.795285035157,0,,,,,0,0,0,0,0,,13011,2060.728333333334,52.46434865310321,45.78914280532308,43.240950552132794,93.33333333333333,-0.07105524007354358,-0.33046468108590843,
2024-01-03T10:30:00+08:00,2064.028,2065.2,2063,2064.675,2061.7344500000004,2066.497387180223,2056.9715128197777,0,,,,,0,0,0,0,0,,10769,2062.4233333333336,53.81289301518712,49.50259188885621,43.31600624052904,86.66666666666667,-0.06439151509914612,-0.24120203363025652,
2024-01-03T11:00:00+08:00,2064.73,2065.58,2062.9,2063.593,2061.6388,2066.165929182594,2057.1116708174063,0,,,,,0,0,0,0,0,,12340,2062.4233333333336,51.067963744604015,49.50259188885621,43.31600624052904,86.66666666666667,-0.06439151509914612,-0.36233935071154005,
2024-01-03T11:30:00+08:00,2063.595,2065.4,2063,2065.055,2061.5898500000003,2065.9436807389943,2057.2360192610063,0,,,,,0,0,0,0,0,,7941,2064.045,54.44898333725358,50.1185801399965,43.57930639888382,80,-0.06439151509914612,-0.19865842874039363,
2024-01-03T12:00:00+08:00,2065.08,2065.14,2064,2065.055,2061.6443000000004,2066.14054488164,2057.148055118361,0,,,,,0,0,0,0,0,,5858,2064.045,54.44898333725357,50.1185801399965,43.57930639888382,80,-0.06439151509914612,-0.19865842874039363,
2024-01-03T12:30:00+08:00,2065.083,2065.56,2064.1,2064.74,2061.7478,2066.425366529291,2057.0702334707094,0,,,,,0,0,0,0,0,,5130,2064.8233333333333,53.524833750669316,49.578684302327275,44.00045892126924,78.33333333333333,-0.06439151509914612,-0.23392483805702868,
2024-01-03T13:00:00+08:00,2064.775,2064.8,2063.2,2063.49,2061.6973000000003,2066.2756794990637,2057.118920500937,0,,,,,0,0,0,0,0,,7140,2064.8233333333333,49.90506157927257,49.578684302327275,44.00045892126924,78.33333333333333,-0.06439151509914612,-0.3738709067738102,
2024-01-03T13:30:00+08:00,2063.53,2065.99,2063.4,2064.05,2061.8413000000005,2066.524252619041,2057.15834738096,0,,,,,0,0,0,0,0,,10902,2064.6150000000002,51.48790740684241,48.350025908923215,43.799918138075974,75,-0.06439151509914612,-0.3111750679886473,
2024-01-03T14:00:00+08:00,2064.049,2065.38,2063,2064.66,2061.9928000000004,2066.832047940512,2057.153552059489,0,,,,,0,0,0,0,0,,12113,2064.6150000000002,53.22177141602836,48.350025908923215,43.799918138075974,75,-0.06439151509914612,-0.24288138645489454,
2024-01-03T14:30:00+08:00,2064.613,2065.11,2063.4,2064.244,2062.1608000000006,2067.067236327036,2057.254363672965,0,,,,,0,0,0,0,0,,9618,2064.3446666666673,51.86048418935498,48.734703555113256,44.64072504678684,53.333333333333336,-0.05254290127735151,-0.2747227781562702,
2024-01-03T15:00:00+08:00,2064.31,2064.31,2060.6,2061.47,2062.2503000000006,2067.0362840817515,2057.4643159182497,0,,,,,0,0,0,0,0,,16796,2064.3446666666673,43.81298257641411,48.734703555113256,44.64072504678684,53.333333333333336,-0.05254290127735151,-0.6005113133117211,
2024-01-03T15:30:00+08:00,2061.413,2063.75,2060.8,2062.97,2062.4925000000003,2066.8939342886733,2058.0910657113272,0,,,,,0,0,0,0,0,,14419,2063.754666666667,48.469471630773334,46.296193728186644,44.61291114033911,18.333333333333332,-0.05254290127735151,-0.4243459193920686,
2024-01-03T16:00:00+08:00,2062.88,2064.36,2058.8,2060.67,2062.6052500000005,2066.6870233327254,2058.5234766672756,0,,,,,0,0,0,0,0,,19259,2063.754666666667,42.63489834109806,46.296193728186644,44.61291114033911,18.333333333333332,-0.05254290127735151,-0.6944661900688371,
2024-01-03T16:30:00+08:00,2060.615,2061.75,2058.9,2059.908,2062.6704000000004,2066.5302610016,2058.8105389984007,0,,,,,0,0,0,0,0,,19207,2062.3740000000003,40.87918014588073,40.987820515751814,44.46247405871169,8.333333333333334,-0.05254290127735151,-0.7839582101800407,
2024-01-03T17:00:00+08:00,2060.07,2060.56,2057.5,2058.81,2062.6482500000006,2066.5905053870797,2058.7059946129216,0,,,,,0,0,0,0,0,,18458,2062.3740000000003,38.42378297587868,40.987820515751814,44.46247405871169,8.333333333333334,-0.05254290127735151,-0.9129112785292213,
2024-01-03T17:30:00+08:00,2058.685,2059.15,2053.8,2056.695,2062.5035000000003,2067.0505018467466,2057.956498153254,0,,,,,0,0,0,0,0,,18646,2059.857666666667,34.166672039063386,36.28619710566531,44.0858707880331,11.666666666666666,-0.05254290127735151,-1.1613044839559057,
2024-01-03T18:00:00+08:00,2056.83,2057.17,2052.3,2052.925,2062.0427500000005,2068.219251399211,2055.86624860079,0,,,,,0,0,0,0,0,,15999,2059.857666666667,28.174472093926155,36.28619710566531,44.0858707880331,11.666666666666666,-0.05254290127735151,-1.6040668406739638,
2024-01-03T18:30:00+08:00,2052.905,2055.93,2052.895,2054.815,2061.7740000000003,2068.674855076835,2054.873144923166,0,,,,,0,0,0,0,0,,14464,2057.139333333334,34.38713456354819,33.84019052588371,43.55611051301333,33.333333333333336,-0.09368075568471618,-1.2143542776523317,
2024-01-03T19:00:00+08:00,2054.88,2055.67,2051.2,2052.304,2061.3297000000002,2069.3733409437314,2053.286059056269,0,,,,,0,0,0,0,0,,15196,2057.139333333334,30.600161289851215,33.84019052588371,43.55611051301333,33.333333333333336,-0.09368075568471618,-1.5007378983970585,
2024-01-03T19:30:00+08:00,2052.303,2052.31,2046.3,2047.465,2060.5827000000004,2070.616784453827,2050.5486155461736,0,,,,,0,0,0,0,0,,22936,2052.991666666667,24.9074504998336,26.359153583058713,42.698658367600714,53.333333333333336,-0.09368075568471618,-2.052633693213387,
2024-01-03T20:00:00+08:00,2047.524,2048.144,2041.685,2043.53,2059.5562000000004,2071.89348633954,2047.2189136604609,0,,,,,0,0,0,0,0,,27567,2052.991666666667,21.418061661310105,26.359153583058713,42.698658367600714,53.333333333333336,-0.09368075568471618,-2.50142682249674,
2024-01-03T20:30:00+08:00,2043.54,2048.34,2041.7,2045.67,2058.6059500000006,2072.0937823451573,2045.1181176548437,0,,,,,0,0,0,0,0,,27239,2049.316666666667,27.376735053100603,24.9107877904147,41.68075063627289,78.33333333333333,-0.09368075568471618,-2.2573563532041265,
2024-01-03T21:00:00+08:00,2045.68,2048.01,2041.1,2042.735,2057.5630500000007,2072.495375236442,2042.630724763559,0,,,,,0,0,0,0,0,,33241,2049.316666666667,24.61943549866143,24.9107877904147,41.68075063627289,78.33333333333333,-0.09368075568471618,-2.5920978613227383,
2024-01-03T21:30:00+08:00,2042.705,2044.96,2038.3,2040.95,2056.3578000000007,2072.5175230737714,2040.19807692623,0,,,,,0,0,0,0,0,,35420,2044.6950000000004,23.095901946365174,21.556587187463393,40.30213304812866,98.33333333333333,-0.09368075568471618,-2.7956800051018313,
2024-01-03T22:00:00+08:00,2040.966,2042.32,2034.485,2037.064,2054.9582500000006,2072.639414416756,2037.277085583245,0,,,,,0,0,0,0,0,,38288,2044.6950000000004,20.169592110709957,21.556587187463393,40.30213304812866,98.33333333333333,-0.09368075568471618,-3.238884604948113,
2024-01-03T22:30:00+08:00,2037.07,2039.67,2031.665,2037.834,2053.612950000001,2072.1843179561783,2035.0415820438238,0,,,,,0,0,0,0,0,,44588,2041.484666666667,22.271144709054795,19.67329063183371,38.713139262056934,100,-0.19888674693113118,-2.536152761994712,
2024-01-03T23:00:00+08:00,2037.834,2048.81,2035,2037.355,2052.306200000001,2071.5784154880516,2033.03398451195,0,,,,,0,0,0,0,0,,62574,2041.484666666667,21.885176581898833,19.67329063183371,38.713139262056934,100,-0.19888674693113118,-2.5847510238913176,
2024-01-03T23:30:00+08:00,2037.463,2038.9,2031.785,2032.512,2050.729300000001,2071.0332537631525,2030.425346236849,0,,,,,0,0,0,0,0,,45673,2037.0986666666668,18.411013249221128,16.949586555344624,36.653170958487046,100,-0.19888674693113118,-3.076110903568236,
2024-01-04T00:00:00+08:00,2032.513,2036.03,2031.218,2034.01,2049.1968000000006,2069.6894921467488,2028.7041078532523,0,,,,,0,0,0,0,0,,37261,2037.0986666666668,22.508667703994576,16.949586555344624,36.653170958487046,100,-0.19888674693113118,-2.924127195173432,
2024-01-04T00:30:00+08:00,2034.013,2034.67,2031.1,2032.39,2047.604100000001,2068.1227188115704,2027.0854811884315,0,,,,,0,0,0,0,0,,28939,2034.2453333333335,21.26485739479851,16.891852795023027,34.323832451784675,100,-0.19888674693113118,-3.0884887489782105,
2024-01-04T01:00:00+08:00,2032.41,2033.78,2030.8,2032.655,2046.1633500000007,2066.631695250431,2025.6950047495702,0,,,,,0,0,0,0,0,,24466,2034.2453333333335,22.023926416844716,16.891852795023027,34.323832451784675,100,-0.19888674693113118,-3.0616024454237363,
2024-01-04T01:30:00+08:00,2032.74,2033.41,2030.4,2033.38,2044.6838500000008,2064.340594056124,2025.0271059438778,0,,,,,0,0,0,0,0,,21343,2032.7606666666668,24.177634292562317,19.294198683504163,32.122090919178085,100,-0.19888674693113118,-2.988045577208616,
2024-01-04T02:00:00+08:00,2033.38,2035.22,2032.5,2034.875,2043.394100000001,2062.0452414111423,2024.7429585888592,0,,,,,0,0,0,0,0,,19145,2032.7606666666668,28.559487876892845,19.294198683504163,32.122090919178085,100,-0.19888674693113118,-2.8363662420616147,
2024-01-04T02:30:00+08:00,2034.91,2036.32,2033.5,2035.752,2042.1863000000008,2059.482788441899,2024.8898115581023,0,,,,,0,0,0,0,0,,14870,2033.840666666667,31.075860592471997,24.895897694024455,30.359034732870743,100,-0.3276450873043484,-2.34063939709622,
2024-01-04T03:00:00+08:00,2035.47,2039.21,2030.3,2038.665,2041.1790500000006,2056.7457045081123,2025.6123954918892,0,,,,,0,0,0,0,0,,40004,2033.840666666667,38.788278852738536,24.895897694024455,30.359034732870743,100,-0.3276450873043484,-2.0623440482304596,
2024-01-04T03:30:00+08:00,2038.713,2042.35,2034.7,2036.69,2040.1788000000008,2054.114369791769,2026.2432302082325,0,,,,,0,0,0,0,0,,34250,2035.2740000000003,35.85857608823683,27.052153724649912,28.83775814827979,100,-0.3276450873043484,-2.2510269572623334,
2024-01-04T04:00:00+08:00,2036.64,2042.06,2036.1,2041.09,2039.5870500000005,2052.254818839554,2026.919281160447,0,,,,,0,0,0,0,0,,25238,2035.2740000000003,45.69875699387295,27.052153724649912,28.83775814827979,100,-0.3276450873043484,-1.830670096634355,
2024-01-04T04:30:00+08:00,2041.075,2042.32,2040.4,2040.96,2038.8943000000006,2049.503336865802,2028.2852631341993,0,,,,,0,0,0,0,0,,19223,2037.8006666666668,45.47676902018956,36.05269510826576,27.931900402076398,100,-0.3276450873043484,-1.843089731152898,
2024-01-04T05:00:00+08:00,2040.848,2041.85,2039.9,2041.415,2038.3498500000005,2047.1061468709383,2029.5935531290627,0,,,,,0,0,0,0,0,,7279,2037.8006666666668,46.457115406064275,36.05269510826576,27.931900402076398,100,-0.3276450873043484,-1.7996210103379648,
2024-01-04T05:30:00+08:00,2041.338,2041.69,2040.2,2041.195,2038.0363500000008,2045.864593078172,2030.2081069218295,0,,,,,0,0,0,0,0,,5818,2039.615,46.02619308440239,36.51693103092906,27.233381637986575,96.66666666666667,-0.4477210451060582,-1.629643988168202,
2024-01-04T07:00:00+08:00,2041.353,2044.24,2041.093,2042.435,2037.9816000000005,2045.669446625784,2030.293753374217,0,,,,,0,0,0,0,0,,5990,2039.615,48.9030948634358,36.51693103092906,27.233381637986575,96.66666666666667,-0.4477210451060582,-1.5124455633551557,
2024-01-04T07:30:00+08:00,2042.57,2043.93,2041.9,2042.895,2037.8428500000005,2045.056169658385,2030.629530341616,0,,,,,0,0,0,0,0,,7109,2041.6833333333334,49.96847970544613,39.915119352194395,27.156760126303904,93.33333333333333,-0.4477210451060582,-1.4689687283438613,
2024-01-04T08:00:00+08:00,2042.912,2043.19,2041.8,2042.934,2037.852800000001,2045.0935817129466,2030.6120182870554,0,,,,,0,0,0,0,0,,7242,2041.6833333333334,50.06354480033287,39.915119352194395,27.156760126303904,93.33333333333333,-0.4477210451060582,-1.4652826488537747,
2024-01-04T08:30:00+08:00,2042.934,2043,2041.2,2042.13,2037.911800000001,2045.270832152046,2030.552767847956,0,,,,,0,0,0,0,0,,8398,2042.0733333333335,48.0371200837336,38.90586234751121,27.343879072150035,90,-0.4477210451060582,-1.5412725952648005,
2024-01-04T09:00:00+08:00,2042.17,2043.273,2040.2,2041.045,2038.110850000001,2045.5818945110393,2030.6398054889626,0,,,,,0,0,0,0,0,,16790,2042.0733333333335,45.36829733806846,38.90586234751121,27.343879072150035,90,-0.4477210451060582,-1.6438212169762187,
2024-01-04T09:30:00+08:00,2041.052,2042.37,2039.6,2042.165,2038.3274000000008,2046.0020874682734,2030.6527125317282,0,,,,,0,0,0,0,0,,17937,2042.3966666666668,48.54614899303819,38.98188000023467,27.711142606032247,86.66666666666667,-0.4477210451060582,-1.5379645752096074,
2024-01-04T10:00:00+08:00,2042.21,2044.62,2042,2044.29,2038.6741500000012,2046.7575461230635,2030.5907538769388,0,,,,,0,0,0,0,0,,18523,2042.3966666666668,54.012013641188936,38.98188000023467,27.711142606032247,86.66666666666667,-0.4477210451060582,-1.3371205004291868,
2024-01-04T10:30:00+08:00,2044.2,2044.74,2042.2,2044.555,2039.276300000001,2047.2269864619773,2031.3256135380245,0,,,,,0,0,0,0,0,,14294,2042.95,54.65886573998852,44.09709435654927,28.978138375567287,85,-0.5496606576849787,-1.232377533507635,
