time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-17T10:00:00+08:00,5027.765,5029.73,5019.59,5025.165,0,,,,,0,0,0,0,0,,38530,5014.320000000019,58.50500354780101,53.633273538087174,45.027741162971836,10,-1.520861600046931,-0.7539417026682783,5005.431388466256
2026-03-17T10:30:00+08:00,5025.354,5029.43,5021.3,5022.71,0,,,,,0,0,0,0,0,,40672,5017.743333333353,57.01094619319952,51.93170728249762,45.96830804966368,11.666666666666666,-1.520861600046931,-0.802148959987883,5005.695381866737
2026-03-17T11:00:00+08:00,5022.12,5032.79,5020.09,5032.479,0,,,,,0,0,0,0,0,,33746,5017.743333333353,61.25141087368821,51.93170728249762,45.96830804966368,11.666666666666666,-1.520861600046931,-0.6103213849348305,5005.9540946610905
2026-03-17T11:30:00+08:00,5032.45,5033.58,5025.58,5027.64,0,,,,,0,0,0,0,0,,30173,5026.023333333354,58.189514466156616,53.49523606376675,46.44668423608427,23.333333333333332,-1.520861600046931,-0.7053417182014584,5006.18531754447
2026-03-17T12:00:00+08:00,5027.03,5032.84,5025.73,5032.389,0,,,,,0,0,0,0,0,,24432,5026.023333333354,60.287639334722336,53.49523606376675,46.44668423608427,23.333333333333332,-1.520861600046931,-0.6120886570972629,5006.380368070262
2026-03-17T12:30:00+08:00,5032.58,5042.117,5031.72,5037.96,0,,,,,0,0,0,0,0,,34413,5029.4366666666865,62.6551529117144,56.672329478865414,46.937518916956215,30,-1.520861600046931,-0.5026945102428751,5006.7279930672685
2026-03-17T13:00:00+08:00,5037.889,5044.53,5031.97,5035.34,0,,,,,0,0,0,0,0,,36073,5029.4366666666865,60.818794707744686,56.672329478865414,46.937518916956215,30,-1.520861600046931,-0.5541417665269334,5007.084251149351
2026-03-17T13:30:00+08:00,5035.47,5039.34,5019.77,5020.66,0,,,,,0,0,0,0,0,,50107,5028.753333333353,51.67921971446206,50.450104632091055,47.59784075512017,26.666666666666668,-1.527214993663658,-0.7910049826067035,5007.395154739264
2026-03-17T14:00:00+08:00,5020.475,5022.84,5004.685,5011.735,0,,,,,0,0,0,0,0,,61787,5028.753333333353,47.04993325360951,50.450104632091055,47.59784075512017,26.666666666666668,-1.527214993663658,-0.9728887353054934,5007.504862267379
2026-03-17T14:30:00+08:00,5011.834,5017.054,5008.05,5010.07,0,,,,,0,0,0,0,0,,37698,5022.896666666686,46.21816657531016,47.04505711497665,48.15583333568405,18.333333333333332,-1.527214993663658,-1.0068199900106445,5007.553912890878
