entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-13 09:15:00,2025-06-13 09:15:00,day,short,21934,21964,sl,0,-30,-1500,41.0,131,False,false_breakout
2025-06-14 02:30:00,2025-06-16 08:45:00,night,short,22022,22052,sl,5,-30,-1500,154.0,40,False,normal_sl
2025-06-17 15:30:00,2025-06-17 17:00:00,night,short,21724,21754,sl,3,-30,-1500,3.0,37,False,immediate_loss
2025-06-18 18:30:00,2025-06-18 18:30:00,night,short,21866,21806,tp,0,60,3000,71.0,1,True,win
2025-06-19 01:30:00,2025-06-19 02:00:00,night,short,21830,21860,sl,1,-30,-1500,34.0,88,False,false_breakout
2025-06-19 03:00:00,2025-06-19 03:00:00,night,short,21802,21832,sl,0,-30,-1500,22.0,49,False,false_breakout
2025-06-19 09:15:00,2025-06-19 09:15:00,day,short,21778,21718,tp,0,60,3000,73.0,25,True,win
2025-06-20 09:45:00,2025-06-20 10:15:00,day,short,21518,21548,sl,1,-30,-1500,49.0,47,False,normal_sl
2025-06-23 17:30:00,2025-06-23 18:00:00,night,short,21440,21470,sl,1,-30,-1500,8.0,45,False,false_breakout
2025-06-23 21:30:00,2025-06-23 21:30:00,night,short,21438,21468,sl,0,-30,-1500,12.0,110,False,false_breakout
2025-06-24 00:30:00,2025-06-24 00:30:00,night,short,21447,21387,tp,0,60,3000,97.0,19,True,win
2025-06-27 15:30:00,2025-06-27 19:00:00,night,short,22078,22108,sl,7,-30,-1500,33.0,30,False,normal_sl
2025-06-27 21:00:00,2025-06-27 21:30:00,night,short,22069,22099,sl,1,-30,-1500,32.0,68,False,false_breakout
2025-07-01 01:30:00,2025-07-01 03:30:00,night,short,22098,22128,sl,4,-30,-1500,35.0,38,False,normal_sl
2025-07-07 16:30:00,2025-07-07 18:30:00,night,short,22345,22375,sl,4,-30,-1500,23.0,40,False,normal_sl
2025-07-07 21:00:00,2025-07-07 21:00:00,night,short,22358,22388,sl,0,-30,-1500,10.0,35,False,false_breakout
2025-07-07 22:30:00,2025-07-07 22:30:00,night,short,22341,22371,sl,0,-30,-1500,33.0,34,False,normal_sl
2025-07-08 00:30:00,2025-07-08 01:30:00,night,short,22326,22356,sl,2,-30,-1500,54.0,40,False,normal_sl
2025-07-08 11:45:00,2025-07-08 12:15:00,day,short,22280,22220,tp,1,60,3000,76.0,6,True,win
2025-07-08 17:00:00,2025-07-08 21:30:00,night,short,22267,22207,tp,9,60,3000,72.0,16,True,win
2025-07-08 20:00:00,2025-07-08 22:00:00,night,short,22249,22189,tp,4,60,3000,61.0,19,True,win
2025-07-08 22:00:00,2025-07-08 22:30:00,night,short,22219,22249,sl,1,-30,-1500,31.0,56,False,normal_sl
2025-07-09 03:30:00,2025-07-09 08:45:00,night,short,22258,22198,tp,3,60,3000,112.0,27,True,win
2025-07-15 08:45:00,2025-07-15 08:45:00,day,short,22536,22566,sl,0,-30,-1500,24.0,56,False,false_breakout
2025-07-21 11:15:00,2025-07-21 11:15:00,day,short,23207,23237,sl,0,-30,-1500,9.0,40,False,false_breakout
2025-07-21 12:15:00,2025-07-21 15:00:00,day,short,23224,23254,sl,3,-30,-1500,34.0,48,False,normal_sl
2025-07-29 10:15:00,2025-07-29 10:15:00,day,short,23172,23112,tp,0,60,3000,128.0,15,True,win
2025-07-29 23:00:00,2025-07-29 23:30:00,night,short,23203,23143,tp,1,60,3000,71.0,13,True,win
2025-07-30 03:30:00,2025-07-30 08:45:00,night,short,23207,23237,sl,3,-30,-1500,22.0,139,False,false_breakout
2025-08-14 21:00:00,2025-08-14 21:30:00,night,short,24218,24248,sl,1,-30,-1500,24.0,39,False,normal_sl
2025-08-14 23:30:00,2025-08-15 00:00:00,night,short,24250,24280,sl,1,-30,-1500,14.0,30,False,false_breakout
2025-08-15 02:00:00,2025-08-15 03:30:00,night,short,24276,24306,sl,3,-30,-1500,15.0,40,False,false_breakout
2025-08-15 09:15:00,2025-08-15 09:15:00,day,short,24205,24235,sl,0,-30,-1500,8.0,62,False,false_breakout
2025-08-21 08:45:00,2025-08-21 08:45:00,day,short,23720,23750,sl,0,-30,-1500,30.0,105,False,false_breakout
2025-08-21 20:30:00,2025-08-21 21:30:00,night,short,23802,23832,sl,2,-30,-1500,17.0,62,False,false_breakout
2025-08-21 22:00:00,2025-08-21 22:00:00,night,short,23820,23850,sl,0,-30,-1500,20.0,108,False,false_breakout
2025-08-22 00:00:00,2025-08-22 01:00:00,night,short,23828,23768,tp,2,60,3000,74.0,26,True,win
2025-08-22 02:30:00,2025-08-22 08:45:00,night,short,23830,23860,sl,5,-30,-1500,51.0,152,False,false_breakout
2025-08-22 04:30:00,2025-08-22 08:45:00,night,short,23827,23857,sl,1,-30,-1500,48.0,155,False,false_breakout
2025-08-22 11:15:00,2025-08-22 11:45:00,day,short,23826,23766,tp,1,60,3000,89.0,12,True,win
2025-09-01 10:15:00,2025-09-01 10:15:00,day,short,24011,23951,tp,0,60,3000,128.0,23,True,win
2025-09-01 18:30:00,2025-09-01 21:30:00,night,short,24058,24088,sl,6,-30,-1500,27.0,38,False,normal_sl
2025-09-02 10:15:00,2025-09-02 10:15:00,day,short,24068,24008,tp,0,60,3000,91.0,1,True,win
2025-09-18 01:00:00,2025-09-18 01:30:00,night,short,25523,25553,sl,1,-30,-1500,0.0,44,False,immediate_loss
2025-09-18 03:00:00,2025-09-18 03:00:00,night,short,25461,25491,sl,0,-30,-1500,11.0,127,False,false_breakout
2025-09-25 10:45:00,2025-09-25 10:45:00,day,short,26169,26109,tp,0,60,3000,81.0,9,True,win
2025-09-26 00:30:00,2025-09-26 00:30:00,night,short,25993,26023,sl,0,-30,-1500,13.0,33,False,false_breakout
2025-09-26 03:30:00,2025-09-26 04:00:00,night,short,26010,26040,sl,1,-30,-1500,4.0,30,False,immediate_loss
2025-09-26 09:15:00,2025-09-26 09:15:00,day,short,25769,25799,sl,0,-30,-1500,185.0,44,False,normal_sl
2025-09-26 22:30:00,2025-09-26 22:30:00,night,short,25627,25657,sl,0,-30,-1500,12.0,58,False,false_breakout
2025-10-13 19:30:00,2025-10-13 19:30:00,night,short,26906,26936,sl,0,-30,-1500,16.0,48,False,false_breakout
2025-10-15 04:00:00,2025-10-15 04:00:00,night,short,26857,26797,tp,0,60,3000,70.0,7,True,win
2025-10-17 23:30:00,2025-10-17 23:30:00,night,short,27313,27343,sl,0,-30,-1500,107.0,86,False,normal_sl
2025-10-22 15:00:00,2025-10-22 15:00:00,night,short,27724,27664,tp,0,60,3000,85.0,13,True,win
2025-10-22 22:30:00,2025-10-22 22:30:00,night,short,27548,27578,sl,0,-30,-1500,78.0,33,False,normal_sl
2025-10-23 20:00:00,2025-10-23 20:30:00,night,short,27546,27576,sl,1,-30,-1500,51.0,32,False,normal_sl
2025-11-01 04:00:00,2025-11-03 08:45:00,night,short,28275,28305,sl,2,-30,-1500,20.0,228,False,false_breakout
2025-11-03 10:45:00,2025-11-03 10:45:00,day,short,28297,28327,sl,0,-30,-1500,41.0,47,False,normal_sl
2025-11-03 15:30:00,2025-11-03 16:00:00,night,short,28301,28331,sl,1,-30,-1500,29.0,37,False,normal_sl
2025-11-05 00:00:00,2025-11-05 00:00:00,night,short,28163,28193,sl,0,-30,-1500,21.0,34,False,normal_sl
2025-11-05 01:00:00,2025-11-05 01:00:00,night,short,28178,28118,tp,0,60,3000,88.0,4,True,win
2025-11-05 22:30:00,2025-11-05 22:30:00,night,short,27861,27891,sl,0,-30,-1500,8.0,159,False,false_breakout
2025-11-08 04:30:00,2025-11-08 04:30:00,night,short,27464,27494,sl,0,-30,-1500,1.0,94,False,immediate_loss
2025-11-13 16:00:00,2025-11-13 19:30:00,night,short,27961,27901,tp,7,60,3000,68.0,27,True,win
2025-11-17 15:00:00,2025-11-17 15:00:00,night,short,27447,27477,sl,0,-30,-1500,14.0,89,False,false_breakout
2025-11-17 18:00:00,2025-11-17 18:00:00,night,short,27467,27407,tp,0,60,3000,61.0,22,True,win
2025-11-18 00:00:00,2025-11-18 00:00:00,night,short,27396,27336,tp,0,60,3000,157.0,9,True,win
2025-11-18 02:00:00,2025-11-18 02:00:00,night,short,27325,27355,sl,0,-30,-1500,24.0,31,False,normal_sl
2025-11-19 08:45:00,2025-11-19 08:45:00,day,short,26825,26855,sl,0,-30,-1500,103.0,82,False,normal_sl
2025-11-19 22:30:00,2025-11-19 22:30:00,night,short,26795,26825,sl,0,-30,-1500,9.0,210,False,false_breakout
2025-11-24 09:45:00,2025-11-24 09:45:00,day,short,26573,26603,sl,0,-30,-1500,37.0,66,False,normal_sl
2025-11-24 11:45:00,2025-11-24 11:45:00,day,short,26600,26630,sl,0,-30,-1500,20.0,39,False,normal_sl
2025-11-24 17:30:00,2025-11-24 17:30:00,night,short,26501,26531,sl,0,-30,-1500,18.0,65,False,false_breakout
2025-12-11 21:30:00,2025-12-11 22:00:00,night,short,28233,28263,sl,1,-30,-1500,18.0,51,False,false_breakout
2025-12-11 23:00:00,2025-12-11 23:00:00,night,short,28166,28196,sl,0,-30,-1500,24.0,138,False,false_breakout
2025-12-12 00:30:00,2025-12-12 00:30:00,night,short,28221,28251,sl,0,-30,-1500,1.0,65,False,immediate_loss
2025-12-12 09:15:00,2025-12-12 09:15:00,day,short,28268,28298,sl,0,-30,-1500,10.0,74,False,false_breakout
2025-12-12 11:15:00,2025-12-12 11:15:00,day,short,28253,28193,tp,0,60,3000,87.0,3,True,win
