entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-10 23:00:00,2025-06-11 11:15:00,night,short,22226,22346,sl,17,-120,-6000,130.0,124,False,normal_sl
2025-06-11 18:00:00,2025-06-12 16:00:00,night,short,22406,22166,tp,34,240,12000,252.0,85,True,win
2025-06-25 00:00:00,2025-06-25 03:00:00,night,short,22039,22159,sl,6,-120,-6000,5.0,121,False,immediate_loss
2025-07-09 11:15:00,2025-07-09 12:45:00,day,short,22344,22464,sl,3,-120,-6000,23.0,128,False,false_breakout
2025-07-09 15:00:00,2025-07-09 21:30:00,night,short,22440,22560,sl,13,-120,-6000,28.0,127,False,false_breakout
2025-07-09 22:30:00,2025-07-10 12:45:00,night,short,22511,22631,sl,21,-120,-6000,146.0,136,False,normal_sl
2025-07-10 13:45:00,2025-07-11 11:45:00,day,short,22608,22728,sl,35,-120,-6000,121.0,126,False,normal_sl
2025-07-15 10:45:00,2025-07-16 09:15:00,day,short,22753,22873,sl,35,-120,-6000,76.0,142,False,normal_sl
2025-07-15 12:15:00,2025-07-16 09:45:00,day,short,22790,22910,sl,33,-120,-6000,113.0,148,False,normal_sl
2025-07-15 15:00:00,2025-07-16 08:45:00,night,short,22697,22817,sl,28,-120,-6000,20.0,126,False,false_breakout
2025-07-25 23:00:00,2025-07-28 08:45:00,night,short,23317,23437,sl,12,-120,-6000,49.0,166,False,false_breakout
2025-07-26 01:00:00,2025-07-28 08:45:00,night,short,23348,23468,sl,8,-120,-6000,80.0,135,False,normal_sl
2025-07-30 10:15:00,2025-07-31 08:45:00,day,short,23340,23460,sl,35,-120,-6000,118.0,179,False,normal_sl
2025-07-31 11:15:00,2025-07-31 15:00:00,day,short,23506,23626,sl,5,-120,-6000,16.0,130,False,immediate_loss
2025-08-04 23:00:00,2025-08-05 08:45:00,night,short,23353,23473,sl,12,-120,-6000,13.0,193,False,immediate_loss
2025-08-05 02:00:00,2025-08-05 08:45:00,night,short,23395,23515,sl,6,-120,-6000,3.0,151,False,immediate_loss
2025-08-07 04:00:00,2025-08-07 08:45:00,night,short,23477,23597,sl,2,-120,-6000,9.0,426,False,immediate_loss
2025-08-11 12:15:00,2025-08-12 18:30:00,day,short,24173,24154,time,48,19,950,102.0,67,True,win
2025-08-13 11:15:00,2025-08-14 17:30:00,day,short,24371,24257,time,48,114,5700,217.0,68,True,win
2025-08-18 10:45:00,2025-08-19 17:00:00,day,short,24371,24315,time,48,56,2800,98.0,91,True,win
2025-08-26 23:30:00,2025-08-27 09:15:00,night,short,24308,24428,sl,12,-120,-6000,26.0,142,False,false_breakout
2025-09-02 09:45:00,2025-09-02 10:45:00,day,short,24149,23909,tp,2,240,12000,269.0,9,True,win
2025-09-05 11:15:00,2025-09-05 20:30:00,day,short,24376,24496,sl,16,-120,-6000,12.0,128,False,immediate_loss
2025-09-05 12:15:00,2025-09-05 21:00:00,day,short,24390,24510,sl,15,-120,-6000,12.0,125,False,immediate_loss
2025-09-09 01:00:00,2025-09-09 09:45:00,night,short,24657,24777,sl,10,-120,-6000,11.0,180,False,immediate_loss
2025-09-09 03:30:00,2025-09-09 09:45:00,night,short,24692,24812,sl,5,-120,-6000,32.0,145,False,false_breakout
2025-09-09 10:45:00,2025-09-09 15:30:00,day,short,24751,24871,sl,7,-120,-6000,51.0,129,False,false_breakout
2025-09-18 13:15:00,2025-09-18 17:30:00,day,short,25721,25841,sl,6,-120,-6000,23.0,149,False,false_breakout
2025-09-22 12:45:00,2025-09-23 00:30:00,day,short,25899,26019,sl,22,-120,-6000,107.0,151,False,normal_sl
2025-09-30 10:15:00,2025-09-30 21:30:00,day,short,25939,26059,sl,21,-120,-6000,66.0,165,False,false_breakout
2025-09-30 23:30:00,2025-10-01 09:15:00,night,short,26070,26190,sl,12,-120,-6000,31.0,305,False,false_breakout
2025-10-01 04:30:00,2025-10-01 09:15:00,night,short,26134,26254,sl,2,-120,-6000,73.0,241,False,false_breakout
2025-10-01 10:15:00,2025-10-01 15:00:00,day,short,26237,25997,tp,7,240,12000,319.0,25,True,win
2025-10-02 02:00:00,2025-10-02 08:45:00,night,short,26375,26495,sl,6,-120,-6000,32.0,152,False,false_breakout
2025-10-03 11:45:00,2025-10-03 15:00:00,day,short,26674,26794,sl,4,-120,-6000,2.0,161,False,immediate_loss
2025-10-07 21:30:00,2025-10-07 23:30:00,night,short,27362,27122,tp,4,240,12000,322.0,1,True,win
2025-10-08 23:00:00,2025-10-09 03:30:00,night,short,27282,27402,sl,9,-120,-6000,19.0,142,False,false_breakout
2025-10-14 01:30:00,2025-10-14 08:45:00,night,short,27219,27339,sl,7,-120,-6000,16.0,231,False,immediate_loss
2025-10-20 11:15:00,2025-10-20 22:00:00,day,short,27745,27865,sl,19,-120,-6000,43.0,129,False,false_breakout
2025-10-20 12:45:00,2025-10-20 22:30:00,day,short,27774,27894,sl,17,-120,-6000,72.0,165,False,false_breakout
2025-10-20 23:30:00,2025-10-22 04:30:00,night,short,27930,27739,time,48,191,9550,224.0,106,True,win
2025-11-12 16:00:00,2025-11-13 08:45:00,night,short,28110,27870,tp,26,240,12000,264.0,66,True,win
2025-11-20 10:15:00,2025-11-20 10:45:00,day,short,27262,27382,sl,1,-120,-6000,62.0,122,False,normal_sl
2025-11-25 01:00:00,2025-11-25 04:30:00,night,short,26914,27034,sl,7,-120,-6000,19.0,135,False,false_breakout
