entry_time,exit_time,session,direction,entry_price,exit_price,exit_reason,hold_bars,pnl_pts,pnl_ntd,mfe_pts,mae_pts,win,fail_pattern
2025-06-09 19:00:00,2025-06-09 19:30:00,night,short,21768,21798,sl,1,-30,-1500,5.0,35.0,False,false_breakout
2025-06-09 20:30:00,2025-06-09 22:00:00,night,short,21766,21796,sl,3,-30,-1500,46.0,57.0,False,normal_sl
2025-06-10 00:30:00,2025-06-10 00:30:00,night,short,21835,21865,sl,0,-30,-1500,2.0,44.0,False,immediate_loss
2025-06-10 04:00:00,2025-06-10 08:45:00,night,short,21843,21873,sl,2,-30,-1500,12.0,87.0,False,false_breakout
2025-06-10 12:45:00,2025-06-10 12:45:00,day,short,22201,22231,sl,0,-30,-1500,3.0,36.0,False,immediate_loss
2025-06-10 22:00:00,2025-06-10 22:00:00,night,short,22210,22240,sl,0,-30,-1500,6.0,45.0,False,false_breakout
2025-06-11 08:45:00,2025-06-11 08:45:00,day,short,22301,22331,sl,0,-30,-1500,72.0,31.0,False,normal_sl
2025-06-11 13:15:00,2025-06-11 13:15:00,day,short,22302,22332,sl,0,-30,-1500,2.0,48.0,False,immediate_loss
2025-06-11 17:00:00,2025-06-11 20:30:00,night,short,22413,22443,sl,7,-30,-1500,51.0,78.0,False,normal_sl
2025-06-13 00:00:00,2025-06-13 00:00:00,night,short,22299,22329,sl,0,-30,-1500,12.0,34.0,False,false_breakout
2025-06-13 02:00:00,2025-06-13 08:45:00,night,short,22314,22254,tp,6,60,3000,417.0,14.0,True,win
2025-06-13 03:30:00,2025-06-13 08:45:00,night,short,22312,22252,tp,3,60,3000,415.0,16.0,True,win
2025-06-13 04:30:00,2025-06-13 08:45:00,night,short,22311,22251,tp,1,60,3000,414.0,5.0,True,win
2025-06-14 01:00:00,2025-06-14 01:30:00,night,short,22123,22063,tp,1,60,3000,60.0,3.0,True,win
2025-06-16 17:30:00,2025-06-16 20:00:00,night,short,22057,22087,sl,5,-30,-1500,21.0,37.0,False,normal_sl
2025-06-16 23:30:00,2025-06-17 03:30:00,night,short,22241,22181,tp,8,60,3000,74.0,17.0,True,win
2025-06-17 02:00:00,2025-06-17 08:45:00,night,short,22224,22254,sl,6,-30,-1500,92.0,36.0,False,normal_sl
2025-06-18 12:15:00,2025-06-18 12:15:00,day,short,21929,21869,tp,0,60,3000,79.0,1.0,True,win
2025-06-18 16:30:00,2025-06-18 18:30:00,night,short,21910,21850,tp,4,60,3000,115.0,18.0,True,win
2025-06-20 17:30:00,2025-06-20 17:30:00,night,short,21668,21698,sl,0,-30,-1500,5.0,45.0,False,false_breakout
2025-06-20 19:30:00,2025-06-20 19:30:00,night,short,21689,21719,sl,0,-30,-1500,2.0,99.0,False,immediate_loss
2025-06-23 16:30:00,2025-06-23 17:00:00,night,short,21528,21468,tp,1,60,3000,88.0,3.0,True,win
2025-06-23 23:30:00,2025-06-24 00:00:00,night,short,21523,21463,tp,1,60,3000,82.0,9.0,True,win
2025-06-24 03:30:00,2025-06-24 03:30:00,night,short,21597,21627,sl,0,-30,-1500,20.0,31.0,False,normal_sl
2025-06-24 09:15:00,2025-06-24 09:15:00,day,short,21885,21915,sl,0,-30,-1500,39.0,68.0,False,normal_sl
2025-06-24 13:15:00,2025-06-24 13:15:00,day,short,21917,21947,sl,0,-30,-1500,12.0,47.0,False,false_breakout
2025-06-24 16:00:00,2025-06-24 21:30:00,night,short,21977,22007,sl,11,-30,-1500,49.0,31.0,False,normal_sl
2025-06-25 00:30:00,2025-06-25 02:00:00,night,short,22081,22111,sl,3,-30,-1500,10.0,50.0,False,false_breakout
2025-06-25 04:00:00,2025-06-25 08:45:00,night,short,22145,22085,tp,2,60,3000,90.0,15.0,True,win
2025-06-25 16:30:00,2025-06-25 16:30:00,night,short,22125,22155,sl,0,-30,-1500,18.0,32.0,False,normal_sl
2025-06-25 18:30:00,2025-06-25 19:30:00,night,short,22130,22160,sl,2,-30,-1500,7.0,59.0,False,false_breakout
2025-06-25 21:30:00,2025-06-25 21:30:00,night,short,22166,22196,sl,0,-30,-1500,39.0,33.0,False,normal_sl
2025-06-27 01:30:00,2025-06-27 02:00:00,night,short,22137,22167,sl,1,-30,-1500,3.0,31.0,False,immediate_loss
2025-06-27 08:45:00,2025-06-27 08:45:00,day,short,22199,22139,tp,0,60,3000,98.0,21.0,True,win
2025-06-28 01:00:00,2025-06-28 01:30:00,night,short,22195,22135,tp,1,60,3000,85.0,9.0,True,win
2025-07-01 10:45:00,2025-07-01 11:15:00,day,short,22541,22481,tp,1,60,3000,175.0,22.0,True,win
2025-07-02 15:00:00,2025-07-02 16:30:00,night,short,22387,22327,tp,3,60,3000,62.0,13.0,True,win
2025-07-03 00:30:00,2025-07-03 01:30:00,night,short,22495,22525,sl,2,-30,-1500,12.0,34.0,False,false_breakout
2025-07-03 03:30:00,2025-07-03 04:00:00,night,short,22541,22571,sl,1,-30,-1500,2.0,37.0,False,immediate_loss
2025-07-03 09:15:00,2025-07-03 09:15:00,day,short,22603,22633,sl,0,-30,-1500,7.0,94.0,False,false_breakout
2025-07-03 11:45:00,2025-07-03 11:45:00,day,short,22665,22695,sl,0,-30,-1500,29.0,33.0,False,normal_sl
2025-07-03 17:00:00,2025-07-03 20:30:00,night,short,22685,22715,sl,7,-30,-1500,33.0,68.0,False,false_breakout
2025-07-04 00:00:00,2025-07-04 00:30:00,night,short,22844,22784,tp,1,60,3000,88.0,9.0,True,win
2025-07-07 20:30:00,2025-07-07 21:30:00,night,short,22375,22405,sl,2,-30,-1500,27.0,52.0,False,normal_sl
2025-07-09 10:45:00,2025-07-09 12:15:00,day,short,22358,22388,sl,3,-30,-1500,37.0,85.0,False,false_breakout
2025-07-09 15:30:00,2025-07-09 17:00:00,night,short,22425,22455,sl,3,-30,-1500,13.0,42.0,False,false_breakout
2025-07-09 18:30:00,2025-07-09 19:00:00,night,short,22445,22475,sl,1,-30,-1500,8.0,37.0,False,false_breakout
