time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-02-09T23:00:00+08:00,17940.25,18044.75,17922.75,18039,17806.0375,18029.907231932146,17582.16776806785,78.8179869176104,68.08247502765359,,,,
2024-02-10T03:00:00+08:00,18038.75,18071,18028.25,18038.25,17825.25,18059.34960486938,17591.15039513062,78.6784018985173,69.339034793224,,,,
2024-02-12T07:00:00+08:00,18040,18043.75,18003,18031.75,17845.3,18078.01659803311,17612.583401966887,77.39906199515694,70.0016593118313,,,,
2024-02-12T11:00:00+08:00,18031.75,18033.75,18015.5,18022.5,17863.9125,18090.721630934528,17637.10336906547,75.51719330828328,70.51333359414532,,,,
2024-02-12T15:00:00+08:00,18022.5,18059.25,18020.5,18051.25,17882.175,18107.556459973996,17656.793540026003,77.35972950912671,71.25022143970133,,,,
2024-02-12T19:00:00+08:00,18050.75,18056.5,18007.25,18040.5,17901.7875,18109.939804515318,17693.63519548468,75.0843209783358,71.78398037947723,,,,
2024-02-12T23:00:00+08:00,18040.5,18121.5,17991.75,18020.5,17919.725,18102.30456484813,17737.145435151866,70.90571069626505,72.18486964207264,,,,
2024-02-13T03:00:00+08:00,18020.75,18025.25,17911.25,17929.5,17928.9125,18093.11757566829,17764.707424331707,55.713000886241666,71.43208981046934,,,,
2024-02-13T07:00:00+08:00,17928.5,17940.5,17917,17934.25,17933.0125,18093.40681684122,17772.618183158782,56.240069976306835,70.62190541363304,,,,
2024-02-13T11:00:00+08:00,17934,17960.25,17923.5,17952.25,17937.8125,18094.432092883824,17781.192907116176,58.266980962288315,70.04973234342542,,,,
2024-02-13T15:00:00+08:00,17952,17963.25,17843,17852.25,17938.1125,18094.05090731202,17782.17409268798,45.62367834834175,68.56977852097165,,,,
2024-02-13T19:00:00+08:00,17852.25,17870,17586.75,17674.5,17929.1,18120.15060847921,17738.049391520788,32.23451479168594,66.12842793386638,,,,
2024-02-13T23:00:00+08:00,17674.5,17791.75,17631,17657,17920.025,18142.144162837558,17697.905837162445,31.261789719270936,63.290872347715336,,,,
2024-02-14T03:00:00+08:00,17657.25,17702.5,17542,17699.75,17912.4625,18153.002479784453,17671.92252021555,36.317388400022395,60.6728448848181,,,,
2024-02-14T07:00:00+08:00,17703,17705,17669.25,17673.5,17902.725,18164.46890632865,17640.981093671347,34.63299957623819,57.51677436043436,,,,
2024-02-14T11:00:00+08:00,17673.5,17705.5,17671.25,17704.25,17894.925,18170.214216098546,17619.635783901453,38.24619898332826,54.628759866492295,,,,
2024-02-14T15:00:00+08:00,17703.5,17797,17692.75,17785.25,17891.1375,18170.247356283984,17612.027643716017,46.616898598551785,52.430033909591934,,,,
2024-02-14T19:00:00+08:00,17785.25,17819,17743,17789.25,17887.5125,18169.91865587274,17605.10634412726,46.99896781407748,50.39301780286295,,,,
2024-02-14T23:00:00+08:00,17789.25,17847,17690.25,17784.75,17881.0375,18166.61512845735,17595.459871542647,46.59493728464016,48.19553264397105,,,,
2024-02-15T03:00:00+08:00,17785.5,17887,17730.5,17873.5,17877.6875,18161.965351537725,17593.409648462275,54.84042324875807,46.74953994900121,,,,
2024-02-15T07:00:00+08:00,17870,17881.25,17844,17873.25,17869.4,18143.879070239887,17594.920929760116,54.8147496001843,45.60018558499545,,,,
2024-02-15T11:00:00+08:00,17874,17900.5,17866.25,17896.25,17862.3,18126.07877094309,17598.521229056907,56.81767743568264,45.67909105281266,,,,
2024-02-15T15:00:00+08:00,17896,17926.5,17881.5,17896.75,17855.55,18108.318055735483,17602.781944264516,56.86244371493224,45.723546319857334,,,,
2024-02-15T19:00:00+08:00,17897.5,17933.5,17810.5,17816.75,17845.2625,18086.498871376825,17604.026128623176,48.24460396587485,45.00766224868494,,,,
2024-02-15T23:00:00+08:00,17816.25,17933,17780.5,17911.25,17838.2625,18062.725608048666,17613.799391951336,56.61004106518533,45.79240244274519,,,,
2024-02-16T03:00:00+08:00,17911.25,17968.25,17873,17955,17833.9875,18045.780115252033,17622.194884747965,59.84592930300586,47.764646336410905,,,,
2024-02-16T07:00:00+08:00,17952,17959,17911.25,17940.5,17829.9875,18030.246611840634,17629.728388159365,58.29424076229926,49.69553569662721,,,,
2024-02-16T11:00:00+08:00,17940.5,17955,17931.5,17954.25,17831.225,18034.215818758574,17628.234181241423,59.37005081011245,51.34215444020508,,,,
2024-02-16T15:00:00+08:00,17954,18026,17947.5,18017.5,17835.3875,18049.75356978453,17621.02143021547,63.97369547699474,53.43791843311625,,,,
2024-02-16T19:00:00+08:00,18017.75,18025.75,17754,17772.25,17826.3875,18035.420300954116,17617.354699045885,43.4267902867161,53.807960669072536,,,,
