time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2023-12-07T19:00:00+08:00,17286,17342,17282,17318,17329.2,17413.631273825915,17244.768726174087,47.02147049518675,47.51937026748728,,,,
2023-12-07T23:00:00+08:00,17318,17403,17316,17395,17328.75,17411.664112188457,17245.835887811543,56.11298001644899,48.593224769115984,,,,
2023-12-08T03:00:00+08:00,17395,17408,17387,17402,17331.95,17420.77448986604,17243.125510133963,56.83813083310632,49.592668928827045,,,,
2023-12-08T08:45:00+08:00,17407,17470,17385,17392,17337.1,17427.29955654014,17246.900443459857,55.429111954270624,50.09747168306463,,,,
2023-12-08T12:45:00+08:00,17392,17396,17363,17374,17340.15,17431.00653526218,17249.293464737824,52.88762280445853,50.43735834135678,,,,
2023-12-08T15:00:00+08:00,17372,17415,17364,17406,17346,17437.9891297926,17254.0108702074,56.6895612331867,50.685256105728385,,,,
2023-12-08T19:00:00+08:00,17405,17409,17335,17354,17348.2,17438.733087874047,17257.666912125955,49.67435636830611,50.40703504318562,,,,
2023-12-08T23:00:00+08:00,17354,17410,17353,17398,17354.05,17441.526796923852,17266.573203076146,54.7742071383157,50.57367614055752,,,,
2023-12-09T03:00:00+08:00,17398,17427,17398,17420,17360.35,17447.76916265976,17272.93083734024,57.114311390513265,50.584950509120176,,,,
2023-12-11T08:45:00+08:00,17432,17457,17351,17399,17363.45,17451.73017897505,17275.169821024952,54.22982485815567,50.720711010039395,,,,
2023-12-11T12:45:00+08:00,17400,17419,17390,17416,17367.5,17457.601054378112,17277.398945621888,56.160049840743945,51.550995021441636,,,,
2023-12-11T15:00:00+08:00,17420,17432,17404,17406,17368.95,17460.537062404135,17277.362937595866,54.69875267146966,52.44311618180152,,,,
2023-12-11T19:00:00+08:00,17406,17450,17403,17449,17372.4,17470.368158091045,17274.431841908958,59.57027787554825,53.82992397333512,,,,
2023-12-11T23:00:00+08:00,17449,17519,17442,17512,17379.4,17494.72285115994,17264.077148840064,65.43500799516714,55.473976105348406,,,,
2023-12-12T03:00:00+08:00,17513,17518,17502,17506,17384.25,17511.668797671115,17256.831202328885,64.47574208944093,56.72070979065227,,,,
2023-12-12T08:45:00+08:00,17519,17545,17427,17439,17387.35,17516.911221050643,17257.788778949354,54.81261660075689,56.6278266895314,,,,
2023-12-12T12:45:00+08:00,17438,17465,17434,17461,17394.75,17523.382616392206,17266.117383607794,57.086895717794725,56.64559560986629,,,,
2023-12-12T15:00:00+08:00,17463,17478,17456,17469,17403.65,17526.85434245474,17280.445657545264,57.91634907388448,56.823255404124424,,,,
2023-12-12T19:00:00+08:00,17469,17504,17397,17431,17411.65,17519.13818539635,17304.161814603653,52.70519674278952,56.81022497114807,,,,
2023-12-12T23:00:00+08:00,17431,17471,17422,17468,17420.75,17514.023522502626,17327.476477497374,56.782688988825086,56.81687695369367,,,,
2023-12-13T03:00:00+08:00,17470,17493,17468,17486,17429.15,17513.75325052739,17344.546749472614,58.65038690945831,57.458021992347405,,,,
2023-12-13T08:45:00+08:00,17495,17519,17427,17447,17431.75,17515.183506459307,17348.316493540693,53.277929088560754,57.35114498879348,,,,
2023-12-13T12:45:00+08:00,17448,17459,17438,17457,17434.5,17517.454204233996,17351.545795766004,54.430574596050135,57.15944950347468,,,,
2023-12-13T15:00:00+08:00,17445,17460,17438,17446,17437.2,17517.930663318337,17356.469336681665,52.885022184495064,57.06339216964178,,,,
2023-12-13T19:00:00+08:00,17446,17483,17442,17470,17442,17518.43036045908,17365.56963954092,55.831840500209495,57.0399486453179,,,,
2023-12-13T23:00:00+08:00,17472,17475,17404,17420,17442.7,17518.047461802038,17367.352538197963,48.96130205292841,56.63013074399352,,,,
2023-12-14T03:00:00+08:00,17420,17586,17420,17564,17453.2,17534.47385803601,17371.92614196399,63.06009129630315,56.8794031311903,,,,
2023-12-14T08:45:00+08:00,17600,17690,17595,17623,17464.45,17570.545193105332,17358.35480689467,67.07340622500548,56.99643157617875,,,,
2023-12-14T12:45:00+08:00,17623,17665,17621,17664,17476.65,17611.66744331678,17341.632556683224,69.54924318655426,57.35882451168685,,,,
2023-12-14T15:00:00+08:00,17671,17675,17646,17661,17489.75,17641.8498027609,17337.6501972391,69.13958270432731,58.382179233370444,,,,
2023-12-14T19:00:00+08:00,17661,17720,17642,17713,17504.6,17681.044212147015,17328.155787852982,72.19659015547896,59.46144312177646,,,,
2023-12-14T23:00:00+08:00,17713,17740,17680,17693,17518.95,17707.267258900683,17330.632741099318,69.35108549355628,60.27821000889587,,,,
2023-12-15T03:00:00+08:00,17693,17742,17691,17739,17533.45,17741.604245692513,17325.295754307488,72.07702847797158,61.66191227569459,,,,
2023-12-15T08:45:00+08:00,17767,17774,17704,17709,17543.3,17764.685726730757,17321.91427326924,67.83931829712618,62.4516715120018,,,,
2023-12-15T12:45:00+08:00,17710,17716,17673,17673,17551.65,17779.28767262878,17324.012327371223,63.04885505752826,62.76584780829251,,,,
2023-12-15T15:00:00+08:00,17681,17707,17674,17702,17564.8,17795.25659027298,17334.34340972702,65.18181336352265,63.61612525650408,,,,
2023-12-15T19:00:00+08:00,17701,17702,17647,17670,17575.25,17804.8843833141,17345.6156166859,60.99768965678949,64.08520490369975,,,,
2023-12-15T23:00:00+08:00,17671,17707,17650,17655,17584.55,17811.266100001867,17357.83389999813,59.08313583630299,64.5279273074003,,,,
2023-12-16T03:00:00+08:00,17654,17675,17638,17640,17595,17811.47817441939,17378.52182558061,57.151322493875504,64.6221760212336,,,,
