time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2026-01-27T08:00:00+08:00,25890.5,25899.5,25875,25890,25867.1875,25966.958973253586,25767.416026746414,63.47324086467895,66.73272679365374,,,,
2026-01-27T08:30:00+08:00,25889.75,25902.75,25885.5,25898.75,25876.3125,25948.866596198564,25803.758403801436,64.82399247291951,65.9605739835684,,,,
2026-01-27T09:00:00+08:00,25898.5,25916.25,25895.25,25911.5,25884.4625,25928.94656315578,25839.978436844223,66.75329266695779,65.29310167296481,,,,
2026-01-27T09:30:00+08:00,25910.75,25927,25910,25922,25888.7,25930.449431132252,25846.95056886775,68.29548376178624,65.08992424255591,,,,
2026-01-27T10:00:00+08:00,25922,25957,25921.25,25948.75,25893.85,25938.450280272882,25849.249719727115,71.87483121935975,65.03744141214868,,,,
2026-01-27T10:30:00+08:00,25949.25,25975,25943.5,25971.25,25898.35,25953.798940477143,25842.901059522854,74.48419929247854,65.32009849532957,,,,
2026-01-27T11:00:00+08:00,25970.5,25977,25964.75,25966.5,25901.3875,25964.281155284592,25838.49384471541,72.94556685042565,65.48729427199399,,,,
2026-01-27T11:30:00+08:00,25966.75,25979.5,25962.5,25975.5,25904.85,25975.571001127777,25834.12899887222,74.03980599947815,66.10459281739244,,,,
2026-01-27T12:00:00+08:00,25975.75,26002.75,25971.5,25986.75,25908.5625,25987.784636268247,25829.340363731753,75.3802601554982,66.79678283378931,,,,
2026-01-27T12:30:00+08:00,25986.25,25993.5,25986,25989.5,25913.475,25999.671563158423,25827.278436841574,75.71042348065558,68.10454415657911,,,,
2026-01-27T13:00:00+08:00,25989,25990,25972,25980.75,25917.1375,26008.100332379938,25826.174667620064,72.38421635280987,68.92524177872431,,,,
2026-01-27T13:30:00+08:00,25981.75,26009.75,25981.75,26008.25,25922.6125,26021.33945617283,25823.885543827168,75.95904087739483,70.11662932027396,,,,
2026-01-27T14:00:00+08:00,26007.75,26028.25,26007.5,26024.5,25928.8625,26036.38057696919,25821.34442303081,77.7887253179706,71.25113667982029,,,,
2026-01-27T14:30:00+08:00,26024,26024.75,25999,26001.25,25935,26044.31685597469,25825.68314402531,69.62406609280998,71.68122467180167,,,,
2026-01-27T15:00:00+08:00,26002.5,26014,25992,25999,25940.9125,26050.64368005029,25831.18131994971,68.8707101588208,72.0667581928118,,,,
2026-01-27T15:30:00+08:00,25998.75,26020.5,25995.75,26006.25,25948.975,26052.873375829186,25845.07662417081,69.99723877503358,72.43627578581994,,,,
2026-01-27T16:00:00+08:00,26006,26011.75,25974.5,25980.5,25954.575,26052.41646615759,25856.733533842413,61.486337551276215,72.0600647061284,,,,
2026-01-27T16:30:00+08:00,25981,25989.75,25967,25984.5,25960.7375,26049.384196921303,25872.090803078696,62.25410866492387,71.62853791349538,,,,
2026-01-27T17:00:00+08:00,25983.75,25994.75,25970,25983.75,25965.9875,26046.669046063227,25885.30595393677,62.00451920099217,70.92351562646913,,,,
2026-01-27T17:30:00+08:00,25983,25989.25,25967.25,25973.75,25970.15,26043.037481778687,25897.262518221316,58.62934133732911,69.79102577252988,,,,
