time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2015-08-31,7835,8039,7760,7894,8997.1,10332.713551892892,7661.48644810711,26.848539485048875,35.48003024740278,,,,
2015-09-07,7851,8340,7843,8266,8914.4,10215.575991171056,7613.2240088289445,37.807186323952685,34.981855344207354,,,,
2015-09-14,8316,8477,8210,8438,8842.45,10080.360897439685,7604.539102560316,42.12436375982397,34.86657819672777,,,,
2015-09-21,8328,8340,8033,8119,8762.5,9970.065236333015,7554.9347636669845,36.995143707315556,34.75564845326265,,,,
2015-09-29,8024,8328,7982,8278,8697.6,9862.055821403266,7533.1441785967345,40.860476762863385,34.318129180574395,,,,
2015-10-05,8353,8544,8276,8443,8638.4,9725.665450568547,7551.134549431452,44.65504557461726,34.18925858335733,,,,
2015-10-12,8488,8667,8464,8607,8583.6,9555.019868028208,7612.1801319717915,48.21184703045979,34.967065958808725,,,,
2015-10-19,8629,8752,8566,8694,8552.85,9467.765793939512,7637.934206060489,50.045903834650275,35.792867326912344,,,,
2015-10-26,8730,8766,8484,8570,8517.95,9372.332695283538,7663.567304716464,47.465726202320454,36.72732117159229,,,,
2015-11-02,8533,8899,8502,8689,8500,9323.615201413864,7676.384798586136,50.123319792601045,37.98210716250334,,,,
2015-11-09,8685,8747,8318,8356,8451.7,9185.199038854118,7718.200961145883,43.49283203401693,38.966765127338284,,,,
2015-11-16,8250,8490,8212,8443,8408.8,9030.420656027507,7787.179343972492,45.52050731659131,40.16188941021028,,,,
2015-11-23,8487,8534,8320,8390,8384.55,8968.212736518322,7800.887263481676,44.47352883354071,41.76609882207088,,,,
2015-11-30,8321,8510,8203,8393,8358.55,8889.700251812077,7827.399748187921,44.55127022919354,43.083977920499706,,,,
2015-12-07,8500,8550,8067,8070,8327.75,8850.75434988632,7804.74565011368,38.3290390684972,43.90401360503173,,,,
2015-12-14,7963,8318,7948,8229,8310.45,8822.368147754052,7798.53185224595,42.580377409075304,44.24495582539764,,,,
2015-12-21,8170,8388,8132,8374,8309.7,8821.199403714147,7798.200596285856,46.221295048897716,44.537593774617186,,,,
2015-12-28,8374,8394,8226,8275,8307.15,8818.807414682971,7795.492585317028,44.16230553349283,45.04953390505842,,,,
2016-01-05,8095,8130,7731,7865,8313.2,8800.353610270915,7826.0463897290865,36.84257142861794,44.76254066689803,,,,
2016-01-11,7738,7849,7607,7668,8303.05,8833.196196817453,7772.903803182547,33.932359110911705,43.996634490919064,,,,
2016-01-18,7503,7869,7503,7748,8295.75,8851.6218827212,7739.878117278799,36.138446262203516,43.1342487217579,,,,
2016-01-25,7776,8074,7745,8053,8285.1,8850.916542706163,7719.283457293838,43.83808438378574,42.69083304669615,,,,
2016-02-01,8140,8150,7993,8036,8265,8836.197689070967,7693.802310929034,43.52310331448572,42.409217126136525,,,,
2016-02-15,7925,8332,7906,8307,8274.4,8841.853046515726,7706.946953484274,49.72456130973246,42.38073437736019,,,,
2016-02-22,8293,8416,8217,8389,8279.95,8849.602341345108,7710.297658654894,51.461322730932416,42.94991228428273,,,,
2016-03-01,8363,8618,8360,8601,8287.85,8870.560657187578,7705.139342812423,55.720213529523534,43.6784627280636,,,,
2016-03-07,8605,8709,8526,8705,8292.75,8887.634148385192,7697.865851614807,57.68184514580799,44.621913893225546,,,,
2016-03-14,8733,8819,8578,8765,8296.3,8901.478023394815,7691.121976605183,58.81541737596973,45.64078154656671,,,,
2016-03-21,8800,8809,8628,8700,8302.8,8922.222182360329,7683.37781763967,57.03305542296349,46.97678271474287,,,,
2016-03-28,8713,8814,8564,8628,8299.75,8912.095939808547,7687.404060191454,55.04324115017784,47.866987267678766,,,,
2016-04-06,8588,8598,8375,8485,8306.2,8923.477765677637,7688.9222343223655,51.220966447774984,48.22410665331286,,,,
2016-04-11,8464,8724,8415,8717,8319.9,8960.438492207972,7679.361507792028,56.49880081993878,49.10528488805899,,,,
2016-04-18,8658,8748,8439,8500,8325.4,8970.12704301901,7680.672956980989,50.94626523771223,50.112691588708586,,,,
2016-04-25,8518,8619,8304,8311,8321.3,8965.297857139345,7677.3021428606535,46.64638040565197,51.02083596690432,,,,
2016-05-03,8314,8330,8061,8105,8323.05,8964.491961521087,7681.608038478911,42.44174976076228,51.47107193108709,,,,
2016-05-09,8140,8192,7954,8022,8312.7,8966.440346009023,7658.959653990977,40.844265643007056,51.25722773531719,,,,
2016-05-16,8026,8152,7988,8103,8299.15,8958.456688878554,7639.843311121445,43.09530445276668,51.22667067376582,,,,
2016-05-23,8120,8467,8052,8462,8308.5,8971.465308292976,7645.534691707025,51.842079735398684,51.37792198988484,,,,
2016-05-30,8480,8610,8432,8565,8343.5,8982.59545452929,7704.40454547071,54.02553360871865,51.56107990972672,,,,
2016-06-06,8576,8742,8508,8713,8395.75,8973.304110019139,7818.195889980861,57.03960631918285,51.65532225184524,,,,
2016-06-13,8638,8639,8248,8395,8428.1,8923.546021277789,7932.653978722212,49.52642160930284,51.07279199923773,,,,
2016-06-20,8503,8552,8140,8238,8437.35,8910.860411712303,7963.839588287698,46.284933683750936,50.17775744979353,,,,
2016-06-27,8245,8637,8239,8623,8466.7,8908.7896289215,8024.6103710785,54.20099673547151,49.975467543544106,,,,
2016-07-04,8639,8680,8443,8561,8479.4,8916.979432789054,8041.820567210945,52.85024426439074,49.81882490884502,,,,
2016-07-11,8678,8924,8671,8912,8505.55,8979.400809854782,8031.699190145217,59.06921709705667,50.37941424093657,,,,
2016-07-18,8916,9036,8860,8927,8521.85,9028.97297325203,8014.727026747971,59.31617889280542,50.58065553185561,,,,
2016-07-25,8964,9049,8804,8894,8531.3,9058.373846818538,8004.22615318146,58.4801988161135,51.11879364459857,,,,
2016-08-01,8936,9074,8861,9062,8546.15,9113.891235071062,7978.408764928938,61.45826310361335,52.17678526588152,,,,
2016-08-08,9135,9167,9000,9130,8567.65,9187.265453325692,7948.034546674308,62.62675035805967,53.61857102283134,,,,
2016-08-15,9143,9160,8942,8948,8583.65,9224.824009142614,7942.475990857384,57.59387520954406,54.81497170615541,,,,
2016-08-22,8938,9090,8852,9080,8613.4,9287.855454422326,7938.944545577674,60.0984460271427,56.02948181861084,,,,
2016-08-29,9050,9085,8883,8932,8624.15,9311.596368817227,7936.703631182773,56.09786105703241,56.333466198727535,,,,
2016-09-05,8991,9262,8991,9126,8655.45,9373.747842123978,7937.152157876024,59.868939694772436,56.750852347731374,,,,
2016-09-12,8984,8993,8817,8875,8683.65,9389.824277356527,7977.475722643472,53.46949005156727,56.495844042901695,,,,
2016-09-19,8940,9262,8935,9236,8740.2,9432.978059698775,8047.421940301227,60.07888737114382,57.249591597318904,,,,
2016-09-26,9226,9295,9128,9130,8795.6,9424.00381921183,8167.196180788171,57.49634399439607,58.05040661950784,,,,
2016-10-03,9200,9283,9162,9251,8853,9425.058738242838,8280.941261757162,59.62964669046146,58.43816733057855,,,,
2016-10-11,9294,9342,9143,9167,8888.25,9446.303716052485,8330.196283947515,57.47304950257596,58.768367704734644,,,,
2016-10-17,9183,9321,9060,9264,8923.2,9483.447659522053,8362.952340477948,59.30343144264754,58.78509730084828,,,,
