time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-10-09T01:00:00+08:00,25251.25,25290.75,25238.25,25273.75,25113.85,25255.988699868558,24971.71130013144,70.81727228882465,53.75105839680794,,,,
2025-10-09T02:00:00+08:00,25273.25,25297.5,25265.25,25270.75,25123.35,25280.024216129976,24966.67578387002,70.17878141621159,55.41005833923622,,,,
2025-10-09T03:00:00+08:00,25270.5,25344.25,25267,25330,25138.1625,25313.103581153162,24963.221418846835,74.97724687603042,57.72163050073649,,,,
2025-10-09T04:00:00+08:00,25329.5,25364.75,25320.5,25354,25152.7875,25347.442468791523,24958.132531208474,76.61843418147157,60.206327751855085,,,,
2025-10-09T06:00:00+08:00,25351.5,25369.5,25340.5,25366,25167.4125,25379.23697185097,24955.588028149028,77.41602142393168,62.33434964071666,,,,
2025-10-09T07:00:00+08:00,25366.25,25394,25363.25,25378.75,25181.95,25409.31686214147,24954.58313785853,78.26440031868972,64.4842419474583,,,,
2025-10-09T08:00:00+08:00,25379,25379,25357,25363,25195.7625,25431.71961872108,24959.805381278922,74.53936701453303,66.35435291484818,,,,
2025-10-09T09:00:00+08:00,25362.5,25369.5,25320.5,25331.5,25207.9625,25445.493933445665,24970.431066554338,67.60858233786121,67.58797389591757,,,,
2025-10-09T10:00:00+08:00,25331.25,25339,25307,25309.75,25220.5375,25451.574362589356,24989.50063741064,63.23640970448337,68.63121437559533,,,,
2025-10-09T11:00:00+08:00,25309.75,25345,25309.5,25326.75,25234.2375,25456.16758330319,25012.307416696807,65.13428797865382,70.16505325289629,,,,
2025-10-09T12:00:00+08:00,25327,25342.25,25324.25,25340.25,25247.075,25462.242672989185,25031.907327010817,66.60848682585768,70.52843714308838,,,,
2025-10-09T13:00:00+08:00,25340.25,25364.75,25336,25355.25,25260.5125,25467.293451430687,25053.731548569314,68.21654165747384,70.85215034831455,,,,
2025-10-09T14:00:00+08:00,25356.25,25367.75,25326.25,25337.25,25273,25466.19853777964,25079.80146222036,64.2198558434037,70.47872965025924,,,,
2025-10-09T15:00:00+08:00,25336.75,25349.25,25323,25337.5,25285,25462.261600467195,25107.738399532805,64.25118323021051,70.14906222125978,,,,
2025-10-09T16:00:00+08:00,25336.75,25344,25294.25,25300.75,25295.5875,25448.360884052483,25142.81411594752,56.429656905519934,69.12137540816659,,,,
2025-10-09T17:00:00+08:00,25300.5,25339.25,25295.25,25321.25,25308.525,25417.776761998386,25199.273238001617,59.39879569128012,68.35137642781434,,,,
2025-10-09T18:00:00+08:00,25321.25,25332.75,25303.5,25318.25,25315.725,25405.955524217752,25225.494475782245,58.767649571208494,67.19354804889849,,,,
2025-10-09T19:00:00+08:00,25317.75,25341.25,25311.75,25313.75,25321.725,25392.59634470588,25250.85365529412,57.77596079986708,65.8476570930696,,,,
2025-10-09T20:00:00+08:00,25314.25,25334.25,25310.5,25332.5,25325.625,25389.509955192163,25261.740044807837,60.74811306844791,64.65709221053504,,,,
2025-10-09T21:00:00+08:00,25332.75,25337.75,25251.5,25278.75,25326.9875,25385.420469077806,25268.554530922192,49.903702993010576,62.631328115843665,,,,
2025-10-09T22:00:00+08:00,25279.5,25288.75,25193.5,25250.5,25325.825,25389.167146312586,25262.482853687416,45.32410799990381,60.54452390051301,,,,
2025-10-09T23:00:00+08:00,25251.5,25274.5,25197.75,25263,25325.4375,25390.20147049911,25260.67352950089,47.614862920574915,59.11640108499257,,,,
2025-10-10T00:00:00+08:00,25263.25,25274,25196,25203.75,25319.125,25402.745496888077,25235.504503111923,39.22573421281436,57.40135283558764,,,,
2025-10-10T01:00:00+08:00,25204.25,25233.75,25160.75,25215.5,25312.2,25405.500267952764,25218.899732047237,41.429607636392696,55.70816138256898,,,,
2025-10-10T02:00:00+08:00,25215.5,25244,25182.5,25235,25305.65,25401.286865276146,25210.013134723857,44.99456205920308,54.16430961352223,,,,
2025-10-10T03:00:00+08:00,25235.25,25295.75,25233.25,25294.5,25301.4375,25391.0565374591,25211.8184625409,54.16236180840571,53.16043962430307,,,,
2025-10-10T04:00:00+08:00,25294.75,25299.75,25270.25,25287.25,25297.65,25382.83485780958,25212.465142190424,53.00313929014119,52.359245584784325,,,,
2025-10-10T06:00:00+08:00,25287.75,25321.5,25286.5,25319.25,25297.0375,25381.41230000225,25212.66269999775,57.34282212116714,51.86579121985266,,,,
2025-10-10T07:00:00+08:00,25319.5,25336,25308.75,25335,25298.3,25384.14078284747,25212.45921715253,59.3332387451097,52.0731899226805,,,,
2025-10-10T08:00:00+08:00,25335,25346.75,25321.25,25336.5,25298.7875,25385.376511283957,25212.19848871604,59.52693150465951,52.08234248077902,,,,
2025-10-10T09:00:00+08:00,25336.75,25353,25333,25351.75,25299.3625,25387.18910118183,25211.53589881817,61.53291056691154,52.27986112332924,,,,
2025-10-10T10:00:00+08:00,25351.25,25355.25,25336.25,25338.25,25298.5125,25384.46822624993,25212.55677375007,58.75661536531904,52.34990787800438,,,,
2025-10-10T11:00:00+08:00,25338,25341.75,25310.25,25317,25297.5,25382.072601947057,25212.927398052943,54.58199096837953,51.90947058514235,,,,
