Datetime,Open,High,Low,Close,Volume
2026-04-23 08:30:00+08:00,98.567,98.585,98.544,98.566,0.0
2026-04-23 09:00:00+08:00,98.566,98.577,98.524,98.541,0.0
2026-04-23 09:30:00+08:00,98.544,98.572,98.524,98.568,0.0
2026-04-23 10:00:00+08:00,98.57,98.598,98.552,98.583,0.0
2026-04-23 10:30:00+08:00,98.582,98.597,98.56,98.59,0.0
2026-04-23 11:00:00+08:00,98.592,98.61,98.572,98.581,0.0
2026-04-23 11:30:00+08:00,98.58,98.625,98.579,98.621,0.0
2026-04-23 12:00:00+08:00,98.62,98.643,98.608,98.61,0.0
2026-04-23 12:30:00+08:00,98.609,98.627,98.602,98.616,0.0
2026-04-23 13:00:00+08:00,98.62,98.62,98.601,98.616,0.0
2026-04-23 13:30:00+08:00,98.618,98.621,98.586,98.599,0.0
2026-04-23 14:00:00+08:00,98.599,98.606,98.592,98.606,0.0
2026-04-23 15:30:00+08:00,98.616,98.618,98.602,98.615,0.0
2026-04-23 16:00:00+08:00,98.618,98.737,98.567,98.579,0.0
2026-04-23 16:30:00+08:00,98.578,98.584,98.553,98.562,0.0
2026-04-23 17:00:00+08:00,98.566,98.6,98.552,98.596,0.0
2026-04-23 17:30:00+08:00,98.594,98.6,98.566,98.594,0.0
2026-04-23 18:00:00+08:00,98.596,98.641,98.584,98.633,0.0
2026-04-23 18:30:00+08:00,98.638,98.7,98.619,98.689,0.0
2026-04-23 19:00:00+08:00,98.691,98.706,98.658,98.694,0.0
2026-04-23 19:30:00+08:00,98.693,98.714,98.679,98.708,0.0
2026-04-23 20:00:00+08:00,98.711,98.711,98.675,98.686,0.0
2026-04-23 20:30:00+08:00,98.686,98.689,98.67,98.671,0.0
2026-04-23 21:00:00+08:00,98.672,98.678,98.656,98.667,0.0
2026-04-23 21:30:00+08:00,98.664,98.674,98.626,98.628,0.0
2026-04-23 22:00:00+08:00,98.628,98.663,98.617,98.648,0.0
2026-04-23 22:30:00+08:00,98.648,98.657,98.615,98.654,0.0
2026-04-23 23:00:00+08:00,98.657,98.674,98.592,98.656,0.0
2026-04-23 23:30:00+08:00,98.657,98.706,98.644,98.649,0.0
2026-04-24 00:00:00+08:00,98.653,98.668,98.63,98.65,0.0
2026-04-24 00:30:00+08:00,98.646,98.677,98.636,98.646,0.0
2026-04-24 01:00:00+08:00,98.646,98.706,98.641,98.692,0.0
2026-04-24 01:30:00+08:00,98.692,98.724,98.678,98.703,0.0
2026-04-24 02:00:00+08:00,98.704,98.787,98.689,98.774,0.0
2026-04-24 02:30:00+08:00,98.77,98.801,98.746,98.788,0.0
2026-04-24 03:00:00+08:00,98.787,98.803,98.766,98.774,0.0
2026-04-24 03:30:00+08:00,98.775,98.797,98.642,98.689,0.0
2026-04-24 04:00:00+08:00,98.693,98.745,98.644,98.715,0.0
2026-04-24 04:30:00+08:00,98.719,98.751,98.663,98.716,0.0
2026-04-24 05:00:00+08:00,98.716,98.781,98.705,98.739,0.0
2026-04-24 05:30:00+08:00,98.741,98.747,98.677,98.72,0.0
2026-04-24 06:00:00+08:00,98.721,98.748,98.595,98.615,0.0
2026-04-24 06:30:00+08:00,98.616,98.629,98.534,98.573,0.0
2026-04-24 07:00:00+08:00,98.571,98.616,98.541,98.574,0.0
2026-04-24 07:30:00+08:00,98.577,98.662,98.574,98.633,0.0
2026-04-24 08:00:00+08:00,98.638,98.682,98.634,98.651,0.0
2026-04-24 08:30:00+08:00,98.653,98.674,98.633,98.659,0.0
